BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
    47	0.470	      -4.1	       1.8	      -0.1	       0.8	      -7.1	      -2.0	      -4.0	       4.2	      -3.3	       2.7	       2.0	       1.0	      -0.6	       4.2	      -9.6	       0.6	      -4.2	      -9.6	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	     180.0	      90.0	       1.6	     -11.1	       6.5	       0.9	     -13.3	      11.2	
    48	0.480	      -4.1	       1.8	      -0.1	       0.8	      -7.1	      -2.0	      -4.0	       4.2	      -3.3	       2.7	       2.0	       1.0	      -0.6	       4.2	      -9.5	       0.6	      -4.2	      -9.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -11.1	       6.5	       0.9	     -13.3	      11.2	
    49	0.490	      -4.1	       1.8	      -0.1	       0.8	      -7.1	      -2.0	      -4.0	       4.2	      -3.3	       2.6	       2.0	       1.0	      -0.6	       4.2	      -9.5	       0.6	      -4.2	      -9.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -11.1	       6.4	       0.9	     -13.2	      11.1	
    50	0.500	      -4.1	       1.8	      -0.1	       0.8	      -7.1	      -2.0	      -4.0	       4.2	      -3.3	       2.6	       2.0	       1.0	      -0.6	       4.2	      -9.5	       0.6	      -4.2	      -9.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -11.1	       6.4	       0.9	     -13.2	      11.1	
    51	0.510	      -4.1	       1.8	      -0.1	       0.8	      -7.1	      -2.0	      -4.0	       4.1	      -3.3	       2.6	       2.0	       1.0	      -0.7	       4.2	      -9.4	       0.7	      -4.2	      -9.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -11.1	       6.4	       0.9	     -13.2	      11.1	
    52	0.520	      -4.1	       1.8	      -0.1	       0.8	      -7.1	      -2.0	      -4.0	       4.1	      -3.3	       2.6	       2.0	       1.0	      -0.7	       4.2	      -9.4	       0.7	      -4.2	      -9.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.9	     180.0	      90.0	       1.6	     -11.1	       6.4	       0.9	     -13.2	      11.1	
    53	0.530	      -4.1	       1.8	      -0.1	       0.8	      -7.1	      -2.0	      -4.0	       4.1	      -3.3	       2.7	       2.0	       1.0	      -0.7	       4.2	      -9.4	       0.7	      -4.2	      -9.4	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.9	    -180.0	      90.0	       1.6	     -11.1	       6.4	       0.9	     -13.2	      11.1	
    54	0.540	      -4.1	       1.8	      -0.1	       0.7	      -7.1	      -2.0	      -4.0	       4.1	      -3.3	       2.7	       2.0	       1.0	      -0.7	       4.2	      -9.5	       0.7	      -4.2	      -9.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.9	    -180.0	      90.0	       1.6	     -11.1	       6.4	       0.9	     -13.2	      11.1	
    55	0.550	      -4.2	       1.8	      -0.1	       0.8	      -7.1	      -2.0	      -4.0	       4.1	      -3.3	       2.7	       2.0	       1.0	      -0.7	       4.2	      -9.5	       0.7	      -4.2	      -9.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.9	     180.0	      90.0	       1.6	     -11.1	       6.4	       0.9	     -13.3	      11.1	
    56	0.560	      -4.2	       1.8	      -0.1	       0.8	      -7.1	      -2.0	      -4.0	       4.1	      -3.3	       2.7	       2.0	       1.0	      -0.7	       4.2	      -9.5	       0.7	      -4.2	      -9.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.9	     180.0	      90.0	       1.6	     -11.1	       6.4	       0.9	     -13.3	      11.1	
    57	0.570	      -4.2	       1.8	      -0.2	       0.8	      -7.1	      -2.0	      -4.0	       4.1	      -3.3	       2.7	       2.0	       1.0	      -0.7	       4.2	      -9.5	       0.7	      -4.2	      -9.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.9	     180.0	      90.0	       1.6	     -11.1	       6.4	       0.9	     -13.3	      11.1	
    58	0.580	      -4.2	       1.8	      -0.2	       0.8	      -7.1	      -2.0	      -4.0	       4.1	      -3.2	       2.8	       2.0	       1.0	      -0.7	       4.2	      -9.5	       0.7	      -4.2	      -9.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.9	     180.0	      90.0	       1.6	     -11.1	       6.4	       1.0	     -13.3	      11.1	
    59	0.590	      -4.2	       1.8	      -0.2	       0.8	      -7.1	      -2.0	      -4.1	       4.1	      -3.2	       2.8	       2.0	       1.0	      -0.7	       4.1	      -9.5	       0.7	      -4.1	      -9.5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.9	     180.0	      90.0	       1.6	     -11.1	       6.4	       1.0	     -13.3	      11.1	
    60	0.600	      -4.2	       1.8	      -0.2	       0.8	      -7.1	      -2.0	      -4.2	       4.2	      -3.2	       2.8	       2.0	       1.0	      -0.7	       4.1	      -9.6	       0.7	      -4.1	      -9.6	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.9	     180.0	      90.0	       1.6	     -11.1	       6.4	       1.0	     -13.2	      11.2	
    61	0.610	      -4.2	       1.8	      -0.2	       0.8	      -7.1	      -2.0	      -4.2	       4.2	      -3.2	       2.8	       2.0	       1.1	      -0.7	       4.1	      -9.6	       0.7	      -4.1	      -9.6	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	     180.0	      90.0	       1.6	     -11.1	       6.4	       1.0	     -13.2	      11.2	
    62	0.620	      -4.2	       1.8	      -0.2	       0.8	      -7.2	      -2.0	      -4.2	       4.2	      -3.2	       2.8	       2.0	       1.1	      -0.7	       4.1	      -9.6	       0.7	      -4.1	      -9.6	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	     180.0	      90.0	       1.6	     -11.1	       6.4	       1.0	     -13.2	      11.2	
    63	0.630	      -4.2	       1.8	      -0.2	       0.8	      -7.2	      -2.0	      -4.2	       4.2	      -3.2	       2.8	       2.0	       1.0	      -0.7	       4.1	      -9.7	       0.7	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.8	     180.0	      90.0	       1.6	     -11.1	       6.4	       1.0	     -13.2	      11.2	
    64	0.640	      -4.2	       1.8	      -0.2	       0.8	      -7.2	      -2.0	      -4.1	       4.2	      -3.2	       2.7	       2.0	       1.0	      -0.7	       4.1	      -9.7	       0.7	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	     180.0	      90.0	       1.6	     -11.1	       6.4	       1.0	     -13.2	      11.2	
    65	0.650	      -4.2	       1.8	      -0.2	       0.8	      -7.2	      -2.0	      -4.0	       4.2	      -3.2	       2.7	       2.0	       1.0	      -0.7	       4.1	      -9.7	       0.7	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -11.1	       6.4	       1.0	     -13.3	      11.2	
    66	0.660	      -4.2	       1.8	      -0.2	       0.8	      -7.2	      -2.0	      -4.0	       4.2	      -3.2	       2.7	       2.0	       1.0	      -0.8	       4.1	      -9.7	       0.8	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	     180.0	      90.0	       1.6	     -11.1	       6.4	       1.0	     -13.3	      11.2	
    67	0.670	      -4.2	       1.8	      -0.2	       0.8	      -7.2	      -2.0	      -4.0	       4.2	      -3.2	       2.7	       2.0	       1.0	      -0.8	       4.1	      -9.7	       0.8	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.8	     180.0	      90.0	       1.7	     -11.1	       6.4	       1.0	     -13.2	      11.2	
    68	0.680	      -4.2	       1.8	      -0.2	       0.8	      -7.2	      -2.0	      -4.1	       4.2	      -3.2	       2.7	       2.0	       1.0	      -0.8	       4.1	      -9.7	       0.8	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	    -180.0	      90.0	       1.7	     -11.0	       6.5	       1.0	     -13.2	      11.2	
    69	0.690	      -4.2	       1.8	      -0.1	       0.8	      -7.2	      -2.0	      -4.2	       4.3	      -3.2	       2.7	       2.0	       1.1	      -0.8	       4.1	      -9.7	       0.8	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	    -180.0	      90.0	       1.7	     -11.0	       6.5	       1.0	     -13.2	      11.3	
    70	0.700	      -4.2	       1.8	      -0.1	       0.7	      -7.2	      -2.0	      -4.2	       4.3	      -3.2	       2.7	       2.0	       1.1	      -0.8	       4.1	      -9.7	       0.8	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	    -180.0	      90.0	       1.7	     -11.0	       6.5	       1.0	     -13.1	      11.3	
    71	0.710	      -4.1	       1.8	      -0.1	       0.7	      -7.2	      -2.0	      -4.3	       4.3	      -3.2	       2.7	       1.9	       1.1	      -0.8	       4.1	      -9.7	       0.8	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.8	     180.0	      90.0	     -18.7	    -180.0	      90.0	       1.7	     -11.1	       6.5	       1.0	     -13.1	      11.3	
    72	0.720	      -4.1	       1.8	      -0.1	       0.7	      -7.3	      -2.0	      -4.3	       4.3	      -3.2	       2.7	       1.9	       1.1	      -0.9	       4.1	      -9.7	       0.9	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.8	    -180.0	      90.0	     -18.7	     180.0	      90.0	       1.7	     -11.1	       6.5	       1.0	     -13.0	      11.3	
    73	0.730	      -4.1	       1.8	      -0.1	       0.7	      -7.3	      -1.9	      -4.4	       4.3	      -3.2	       2.7	       1.9	       1.1	      -0.9	       4.1	      -9.7	       0.9	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.8	     180.0	      90.0	     -18.7	     180.0	      90.0	       1.7	     -11.1	       6.5	       1.0	     -13.0	      11.3	
    74	0.740	      -4.1	       1.8	      -0.1	       0.7	      -7.3	      -1.9	      -4.4	       4.3	      -3.2	       2.7	       1.9	       1.1	      -0.9	       4.1	      -9.7	       0.9	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.8	     180.0	      90.0	     -18.7	     180.0	      90.0	       1.7	     -11.1	       6.5	       1.0	     -13.0	      11.3	
    75	0.750	      -4.0	       1.8	      -0.1	       0.7	      -7.3	      -1.9	      -4.4	       4.3	      -3.1	       2.7	       1.9	       1.1	      -0.9	       4.1	      -9.7	       0.9	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.8	    -180.0	      90.0	     -18.7	     180.0	      90.0	       1.7	     -11.1	       6.5	       1.0	     -13.0	      11.3	
    76	0.760	      -4.0	       1.8	      -0.1	       0.7	      -7.3	      -1.9	      -4.4	       4.3	      -3.1	       2.7	       2.0	       1.1	      -0.9	       4.1	      -9.7	       0.9	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.8	     180.0	      90.0	     -18.7	    -180.0	      90.0	       1.7	     -11.1	       6.5	       1.0	     -13.0	      11.3	
    77	0.770	      -4.0	       1.8	      -0.1	       0.7	      -7.3	      -1.9	      -4.4	       4.3	      -3.1	       2.7	       2.0	       1.1	      -0.9	       4.1	      -9.7	       0.9	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.8	    -180.0	      90.0	     -18.7	    -180.0	      90.0	       1.7	     -11.1	       6.5	       1.0	     -13.0	      11.3	
    78	0.780	      -4.0	       1.8	      -0.1	       0.7	      -7.3	      -1.9	      -4.4	       4.3	      -3.1	       2.7	       2.0	       1.1	      -0.9	       4.1	      -9.7	       0.9	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.7	     180.0	      90.0	       1.7	     -11.1	       6.4	       1.0	     -13.0	      11.3	
    79	0.790	      -4.0	       1.8	      -0.1	       0.7	      -7.3	      -1.9	      -4.3	       4.3	      -3.2	       2.6	       2.0	       1.0	      -0.9	       4.1	      -9.7	       0.9	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.7	     180.0	      90.0	       1.7	     -11.0	       6.4	       1.0	     -13.1	      11.3	
    80	0.800	      -4.0	       1.8	      -0.1	       0.7	      -7.3	      -1.9	      -4.2	       4.3	      -3.2	       2.6	       2.0	       1.0	      -0.9	       4.1	      -9.7	       0.9	      -4.1	      -9.7	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.7	    -180.0	      90.0	       1.6	     -11.1	       6.4	       1.0	     -13.2	      11.3	
    81	0.810	      -3.9	       1.8	      -0.2	       0.7	      -7.2	      -1.9	      -4.1	       4.3	      -3.2	       2.6	       2.0	       1.0	      -0.9	       4.1	      -9.8	       0.9	      -4.1	      -9.8	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	     180.0	      90.0	       1.6	     -11.1	       6.4	       1.0	     -13.2	      11.3	
    82	0.820	      -3.9	       1.8	      -0.2	       0.7	      -7.2	      -2.0	      -4.0	       4.3	      -3.2	       2.5	       2.0	       0.9	      -0.8	       4.1	      -9.8	       0.8	      -4.1	      -9.8	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	     180.0	      90.0	       1.6	     -11.1	       6.4	       0.9	     -13.3	      11.3	
    83	0.830	      -3.9	       1.8	      -0.2	       0.7	      -7.2	      -2.0	      -3.9	       4.3	      -3.3	       2.5	       2.0	       0.9	      -0.8	       4.1	      -9.8	       0.8	      -4.1	      -9.8	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -11.1	       6.4	       0.9	     -13.3	      11.2	
    84	0.840	      -3.9	       1.8	      -0.2	       0.7	      -7.2	      -2.0	      -3.9	       4.3	      -3.3	       2.4	       2.0	       0.9	      -0.8	       4.1	      -9.9	       0.8	      -4.1	      -9.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -11.1	       6.3	       0.9	     -13.3	      11.2	
    85	0.850	      -3.9	       1.7	      -0.2	       0.7	      -7.2	      -2.0	      -3.9	       4.3	      -3.3	       2.4	       2.0	       0.8	      -0.8	       4.1	      -9.9	       0.8	      -4.1	      -9.9	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -11.1	       6.3	       0.9	     -13.3	      11.2	
    86	0.860	      -3.9	       1.7	      -0.2	       0.7	      -7.2	      -2.0	      -3.9	       4.3	      -3.3	       2.4	       2.0	       0.8	      -0.7	       4.0	     -10.0	       0.7	      -4.0	     -10.0	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	    -180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -11.0	       6.3	       0.9	     -13.4	      11.2	
    87	0.870	      -3.9	       1.7	      -0.2	       0.7	      -7.2	      -2.0	      -3.8	       4.3	      -3.3	       2.4	       2.0	       0.8	      -0.7	       4.0	     -10.0	       0.7	      -4.0	     -10.0	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -11.0	       6.3	       0.9	     -13.4	      11.2	
    88	0.880	      -3.9	       1.7	      -0.2	       0.7	      -7.2	      -1.9	      -3.8	       4.3	      -3.3	       2.4	       2.0	       0.7	      -0.7	       4.0	     -10.1	       0.7	      -4.0	     -10.1	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.7	     180.0	      90.0	     -18.8	     180.0	      90.0	       1.6	     -11.0	       6.3	       0.9	     -13.4	      11.2	
    89	0.890	      -3.9	       1.7	      -0.3	       0.7	      -7.2	      -1.9	      -3.8	       4.3	      -3.3	       2.4	       2.0	       0.7	      -0.7	       4.0	     -10.2	       0.7	      -4.0	     -10.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.6	     180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -11.0	       6.3	       0.9	     -13.5	      11.2	
    90	0.900	      -3.8	       1.7	      -0.3	       0.7	      -7.2	      -1.9	      -3.7	       4.2	      -3.3	       2.4	       2.0	       0.7	      -0.7	       4.0	     -10.2	       0.7	      -4.0	     -10.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.6	     180.0	      90.0	     -18.8	     180.0	      90.0	       1.6	     -11.0	       6.3	       0.9	     -13.5	      11.2	
    91	0.910	      -3.8	       1.7	      -0.3	       0.7	      -7.1	      -1.9	      -3.7	       4.2	      -3.4	       2.4	       2.0	       0.6	      -0.7	       4.0	     -10.2	       0.7	      -4.0	     -10.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.6	     180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -11.0	       6.3	       0.9	     -13.6	      11.2	
    92	0.920	      -3.7	       1.7	      -0.3	       0.7	      -7.1	      -1.9	      -3.7	       4.2	      -3.4	       2.3	       2.1	       0.6	      -0.7	       4.0	     -10.2	       0.7	      -4.0	     -10.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.6	    -180.0	      90.0	     -18.8	    -180.0	      90.0	       1.6	     -10.9	       6.3	       0.9	     -13.6	      11.2	
    93	0.930	      -3.7	       1.7	      -0.3	       0.6	      -7.1	      -1.9	      -3.7	       4.2	      -3.4	       2.3	       2.1	       0.5	      -0.8	       4.0	     -10.2	       0.8	      -4.0	     -10.2	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	     -23.6	     180.0	      90.0	     -18.8	     180.0	      90.0	       1.6	     -10.9	       6.3	       0.9	     -13.6	      11.2	
