BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	22
Frequency:    	100 Hz
Frames:       	516
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	
   155	1.550	  0.468447	  0.981689	  0.644849	  0.662147	  0.961465	  0.791431	  0.567072	  0.873518	  0.832932	  0.560316	  0.694373	  0.940122	  0.550055	  0.479960	  0.816009	  0.533555	  0.412652	  0.816731	  0.515068	  0.309840	  0.867589	  0.509323	  0.073158	  0.821127	  0.614189	  0.015254	  0.875090	  0.681333	  0.989705	  0.509145	  0.566455	  0.915771	  0.457430	  0.559436	  0.707373	  0.340404	  0.547852	  0.484244	  0.448148	  0.546982	  0.426053	  0.446762	  0.530366	  0.315777	  0.392469	  0.515192	  0.072267	  0.441013	  0.631368	  0.024868	  0.408648	  0.452604	  0.017991	  0.754427	  0.450648	  0.022466	  0.490142	  0.569435	  1.475239	  0.816557	  0.505069	  1.487259	  0.641178	  0.584984	  1.476578	  0.478412	
   156	1.560	  0.468517	  0.981706	  0.644832	  0.662116	  0.961444	  0.791410	  0.567107	  0.873506	  0.832934	  0.560321	  0.694365	  0.940097	  0.550053	  0.479965	  0.816022	  0.533558	  0.412661	  0.816715	  0.515095	  0.309849	  0.867612	  0.509240	  0.073161	  0.821132	  0.614178	  0.015254	  0.875094	  0.681307	  0.989685	  0.509097	  0.566515	  0.915773	  0.457399	  0.559487	  0.707372	  0.340400	  0.547857	  0.484219	  0.448141	  0.547015	  0.426039	  0.446742	  0.530388	  0.315772	  0.392446	  0.515179	  0.072273	  0.441022	  0.631314	  0.024874	  0.408652	  0.452546	  0.017990	  0.754445	  0.450603	  0.022485	  0.490146	  0.569491	  1.475214	  0.816542	  0.505161	  1.487286	  0.641157	  0.585075	  1.476576	  0.478412	
   157	1.570	  0.468506	  0.981694	  0.644829	  0.662136	  0.961441	  0.791414	  0.567144	  0.873504	  0.832912	  0.560326	  0.694350	  0.940071	  0.550068	  0.479949	  0.816018	  0.533545	  0.412652	  0.816714	  0.515083	  0.309872	  0.867609	  0.509222	  0.073133	  0.821130	  0.614229	  0.015251	  0.875099	  0.681376	  0.989668	  0.509078	  0.566540	  0.915756	  0.457380	  0.559561	  0.707351	  0.340397	  0.547897	  0.484216	  0.448132	  0.547023	  0.426035	  0.446745	  0.530417	  0.315761	  0.392430	  0.515163	  0.072297	  0.441027	  0.631282	  0.024848	  0.408639	  0.452478	  0.018026	  0.754459	  0.450646	  0.022459	  0.490156	  0.569568	  1.475212	  0.816530	  0.505219	  1.487316	  0.641144	  0.585166	  1.476564	  0.478411	
   158	1.580	  0.468536	  0.981694	  0.644820	  0.662092	  0.961430	  0.791414	  0.567143	  0.873510	  0.832867	  0.560372	  0.694342	  0.940065	  0.550094	  0.479939	  0.816001	  0.533507	  0.412657	  0.816703	  0.515091	  0.309868	  0.867600	  0.509216	  0.073142	  0.821128	  0.614240	  0.015249	  0.875112	  0.681482	  0.989676	  0.509070	  0.566586	  0.915743	  0.457369	  0.559638	  0.707332	  0.340400	  0.547943	  0.484211	  0.448131	  0.547004	  0.426022	  0.446750	  0.530478	  0.315760	  0.392431	  0.515162	  0.072272	  0.441034	  0.631302	  0.024855	  0.408633	  0.452515	  0.018019	  0.754457	  0.450668	  0.022452	  0.490155	  0.569596	  1.475212	  0.816533	  0.505224	  1.487336	  0.641135	  0.585214	  1.476563	  0.478415	
   159	1.590	  0.468504	  0.981710	  0.644800	  0.662097	  0.961423	  0.791400	  0.567155	  0.873498	  0.832865	  0.560357	  0.694349	  0.940067	  0.550107	  0.479938	  0.815983	  0.533498	  0.412664	  0.816694	  0.515091	  0.309852	  0.867589	  0.509208	  0.073150	  0.821135	  0.614224	  0.015270	  0.875129	  0.681471	  0.989657	  0.509057	  0.566671	  0.915752	  0.457360	  0.559661	  0.707321	  0.340394	  0.547954	  0.484215	  0.448139	  0.547046	  0.426024	  0.446726	  0.530467	  0.315759	  0.392425	  0.515197	  0.072249	  0.441037	  0.631296	  0.024873	  0.408626	  0.452583	  0.018012	  0.754460	  0.450663	  0.022482	  0.490154	  0.569656	  1.475202	  0.816546	  0.505256	  1.487321	  0.641126	  0.585267	  1.476557	  0.478414	
   160	1.600	  0.468507	  0.981723	  0.644760	  0.662172	  0.961433	  0.791378	  0.567195	  0.873478	  0.832870	  0.560378	  0.694361	  0.940051	  0.550103	  0.479932	  0.815968	  0.533570	  0.412662	  0.816688	  0.515094	  0.309857	  0.867591	  0.509177	  0.073136	  0.821141	  0.614216	  0.015270	  0.875115	  0.681527	  0.989680	  0.509076	  0.566719	  0.915760	  0.457339	  0.559681	  0.707313	  0.340367	  0.548010	  0.484213	  0.448147	  0.547075	  0.426047	  0.446703	  0.530471	  0.315768	  0.392425	  0.515181	  0.072269	  0.441045	  0.631315	  0.024893	  0.408628	  0.452575	  0.018015	  0.754479	  0.450696	  0.022473	  0.490165	  0.569709	  1.475181	  0.816549	  0.505267	  1.487323	  0.641087	  0.585327	  1.476559	  0.478408	
   161	1.610	  0.468549	  0.981748	  0.644752	  0.662149	  0.961418	  0.791368	  0.567198	  0.873495	  0.832858	  0.560367	  0.694378	  0.940044	  0.550066	  0.479937	  0.815958	  0.533546	  0.412660	  0.816681	  0.515075	  0.309871	  0.867586	  0.509224	  0.073151	  0.821122	  0.614245	  0.015262	  0.875105	  0.681581	  0.989678	  0.509086	  0.566763	  0.915756	  0.457333	  0.559681	  0.707321	  0.340362	  0.548028	  0.484220	  0.448141	  0.547084	  0.426043	  0.446706	  0.530500	  0.315755	  0.392419	  0.515141	  0.072294	  0.441058	  0.631347	  0.024901	  0.408619	  0.452485	  0.018038	  0.754470	  0.450673	  0.022468	  0.490184	  0.569742	  1.475168	  0.816530	  0.505265	  1.487328	  0.641065	  0.585324	  1.476572	  0.478405	
   162	1.620	  0.468607	  0.981751	  0.644736	  0.662229	  0.961424	  0.791370	  0.567156	  0.873501	  0.832860	  0.560338	  0.694382	  0.940045	  0.550050	  0.479971	  0.815969	  0.533512	  0.412664	  0.816675	  0.515072	  0.309881	  0.867563	  0.509258	  0.073155	  0.821140	  0.614198	  0.015258	  0.875105	  0.681583	  0.989690	  0.509082	  0.566787	  0.915753	  0.457310	  0.559725	  0.707320	  0.340361	  0.548009	  0.484243	  0.448114	  0.547080	  0.426046	  0.446695	  0.530552	  0.315749	  0.392416	  0.515133	  0.072294	  0.441050	  0.631297	  0.024893	  0.408629	  0.452526	  0.018009	  0.754450	  0.450614	  0.022485	  0.490173	  0.569804	  1.475154	  0.816539	  0.505407	  1.487350	  0.641089	  0.585372	  1.476585	  0.478398	
   163	1.630	  0.468657	  0.981730	  0.644705	  0.662240	  0.961437	  0.791389	  0.567134	  0.873505	  0.832851	  0.560288	  0.694386	  0.940038	  0.550069	  0.479975	  0.815965	  0.533509	  0.412676	  0.816662	  0.515068	  0.309886	  0.867562	  0.509203	  0.073159	  0.821143	  0.614168	  0.015267	  0.875109	  0.681596	  0.989695	  0.509090	  0.566832	  0.915764	  0.457304	  0.559785	  0.707332	  0.340361	  0.547985	  0.484241	  0.448105	  0.547058	  0.426057	  0.446693	  0.530541	  0.315760	  0.392405	  0.515112	  0.072313	  0.441032	  0.631295	  0.024912	  0.408643	  0.452482	  0.018016	  0.754463	  0.450575	  0.022517	  0.490156	  0.569854	  1.475148	  0.816546	  0.505466	  1.487350	  0.641097	  0.585462	  1.476591	  0.478401	
   164	1.640	  0.468648	  0.981736	  0.644684	  0.662165	  0.961428	  0.791383	  0.567154	  0.873489	  0.832840	  0.560277	  0.694391	  0.940023	  0.550084	  0.479970	  0.815947	  0.533511	  0.412688	  0.816662	  0.515070	  0.309883	  0.867552	  0.509167	  0.073157	  0.821134	  0.614201	  0.015277	  0.875107	  0.681612	  0.989690	  0.509098	  0.566827	  0.915796	  0.457301	  0.559742	  0.707353	  0.340327	  0.548021	  0.484219	  0.448110	  0.547055	  0.426071	  0.446707	  0.530544	  0.315740	  0.392431	  0.515097	  0.072329	  0.441018	  0.631278	  0.024922	  0.408650	  0.452485	  0.018026	  0.754454	  0.450651	  0.022503	  0.490154	  0.569869	  1.475159	  0.816540	  0.505496	  1.487338	  0.641081	  0.585452	  1.476605	  0.478389	
   165	1.650	  0.468697	  0.981752	  0.644683	  0.662188	  0.961431	  0.791357	  0.567162	  0.873486	  0.832816	  0.560244	  0.694388	  0.940015	  0.550090	  0.479982	  0.815955	  0.533496	  0.412670	  0.816648	  0.515043	  0.309895	  0.867558	  0.509163	  0.073176	  0.821140	  0.614198	  0.015287	  0.875103	  0.681635	  0.989666	  0.509110	  0.566877	  0.915816	  0.457290	  0.559724	  0.707373	  0.340297	  0.548039	  0.484234	  0.448120	  0.547078	  0.426072	  0.446697	  0.530530	  0.315752	  0.392406	  0.515090	  0.072330	  0.441011	  0.631311	  0.024917	  0.408660	  0.452582	  0.018002	  0.754448	  0.450766	  0.022427	  0.490160	  0.569922	  1.475142	  0.816540	  0.505564	  1.487347	  0.641080	  0.585496	  1.476621	  0.478399	
   166	1.660	  0.468747	  0.981768	  0.644671	  0.662209	  0.961443	  0.791353	  0.567150	  0.873500	  0.832815	  0.560208	  0.694387	  0.939992	  0.550059	  0.479999	  0.815931	  0.533493	  0.412666	  0.816647	  0.515036	  0.309883	  0.867542	  0.509153	  0.073200	  0.821134	  0.614168	  0.015301	  0.875104	  0.681674	  0.989654	  0.509102	  0.566882	  0.915807	  0.457297	  0.559712	  0.707379	  0.340282	  0.548015	  0.484274	  0.448107	  0.547078	  0.426081	  0.446709	  0.530527	  0.315776	  0.392397	  0.515094	  0.072339	  0.441027	  0.631260	  0.024918	  0.408652	  0.452638	  0.017988	  0.754445	  0.450764	  0.022439	  0.490157	  0.569990	  1.475132	  0.816536	  0.505611	  1.487348	  0.641110	  0.585552	  1.476626	  0.478423	
   167	1.670	  0.468755	  0.981758	  0.644661	  0.662303	  0.961472	  0.791371	  0.567170	  0.873511	  0.832811	  0.560192	  0.694404	  0.939990	  0.550001	  0.480004	  0.815904	  0.533504	  0.412682	  0.816657	  0.515045	  0.309892	  0.867518	  0.509196	  0.073203	  0.821113	  0.614161	  0.015324	  0.875104	  0.681754	  0.989679	  0.509110	  0.566864	  0.915811	  0.457281	  0.559745	  0.707387	  0.340279	  0.548035	  0.484283	  0.448091	  0.547087	  0.426095	  0.446710	  0.530558	  0.315790	  0.392365	  0.515069	  0.072352	  0.441030	  0.631238	  0.024942	  0.408634	  0.452590	  0.018022	  0.754425	  0.450720	  0.022455	  0.490155	  0.570043	  1.475128	  0.816549	  0.505591	  1.487356	  0.641098	  0.585606	  1.476641	  0.478429	
   168	1.680	  0.468750	  0.981768	  0.644634	  0.662364	  0.961491	  0.791344	  0.567176	  0.873520	  0.832798	  0.560207	  0.694427	  0.939992	  0.549959	  0.480022	  0.815906	  0.533487	  0.412703	  0.816649	  0.515034	  0.309907	  0.867526	  0.509157	  0.073217	  0.821108	  0.614135	  0.015344	  0.875114	  0.681747	  0.989679	  0.509118	  0.566831	  0.915821	  0.457272	  0.559801	  0.707390	  0.340282	  0.548053	  0.484259	  0.448089	  0.547092	  0.426080	  0.446691	  0.530535	  0.315816	  0.392374	  0.515065	  0.072359	  0.441026	  0.631257	  0.024984	  0.408649	  0.452570	  0.018033	  0.754412	  0.450637	  0.022485	  0.490138	  0.570100	  1.475127	  0.816551	  0.505636	  1.487364	  0.641081	  0.585711	  1.476669	  0.478431	
   169	1.690	  0.468768	  0.981774	  0.644632	  0.662327	  0.961502	  0.791305	  0.567175	  0.873530	  0.832783	  0.560272	  0.694432	  0.939985	  0.549987	  0.480038	  0.815906	  0.533452	  0.412715	  0.816649	  0.515016	  0.309920	  0.867530	  0.509106	  0.073256	  0.821100	  0.614156	  0.015344	  0.875105	  0.681670	  0.989674	  0.509078	  0.566868	  0.915818	  0.457263	  0.559850	  0.707390	  0.340288	  0.548027	  0.484281	  0.448081	  0.547122	  0.426077	  0.446682	  0.530536	  0.315828	  0.392399	  0.515063	  0.072382	  0.441020	  0.631298	  0.024992	  0.408647	  0.452554	  0.018030	  0.754389	  0.450579	  0.022491	  0.490141	  0.570166	  1.475119	  0.816559	  0.505719	  1.487358	  0.641065	  0.585792	  1.476704	  0.478426	
   170	1.700	  0.468797	  0.981781	  0.644613	  0.662251	  0.961498	  0.791288	  0.567147	  0.873545	  0.832785	  0.560321	  0.694430	  0.939978	  0.550007	  0.480029	  0.815922	  0.533422	  0.412707	  0.816646	  0.515002	  0.309923	  0.867522	  0.509115	  0.073271	  0.821100	  0.614116	  0.015352	  0.875096	  0.681697	  0.989664	  0.509084	  0.566897	  0.915808	  0.457251	  0.559866	  0.707390	  0.340277	  0.547974	  0.484302	  0.448068	  0.547096	  0.426103	  0.446668	  0.530493	  0.315842	  0.392382	  0.515058	  0.072374	  0.441004	  0.631243	  0.025006	  0.408611	  0.452524	  0.018032	  0.754404	  0.450642	  0.022471	  0.490126	  0.570277	  1.475109	  0.816568	  0.505844	  1.487356	  0.641070	  0.585800	  1.476738	  0.478401	
   171	1.710	  0.468781	  0.981797	  0.644618	  0.662237	  0.961502	  0.791278	  0.567103	  0.873565	  0.832780	  0.560301	  0.694427	  0.939985	  0.549998	  0.480014	  0.815921	  0.533416	  0.412706	  0.816632	  0.514993	  0.309927	  0.867515	  0.509102	  0.073265	  0.821091	  0.614101	  0.015360	  0.875104	  0.681661	  0.989658	  0.509060	  0.566920	  0.915817	  0.457227	  0.559822	  0.707390	  0.340267	  0.548005	  0.484302	  0.448060	  0.547036	  0.426109	  0.446671	  0.530463	  0.315844	  0.392356	  0.515052	  0.072388	  0.440993	  0.631226	  0.025012	  0.408636	  0.452532	  0.017998	  0.754404	  0.450662	  0.022480	  0.490099	  0.570335	  1.475109	  0.816558	  0.505924	  1.487356	  0.641082	  0.585824	  1.476756	  0.478422	
   172	1.720	  0.468719	  0.981818	  0.644621	  0.662315	  0.961527	  0.791300	  0.567085	  0.873556	  0.832745	  0.560265	  0.694426	  0.939980	  0.549936	  0.480036	  0.815908	  0.533391	  0.412716	  0.816637	  0.514960	  0.309926	  0.867515	  0.509017	  0.073282	  0.821097	  0.614123	  0.015358	  0.875076	  0.681670	  0.989636	  0.509029	  0.566953	  0.915810	  0.457224	  0.559806	  0.707411	  0.340260	  0.547997	  0.484296	  0.448057	  0.547076	  0.426106	  0.446663	  0.530458	  0.315837	  0.392348	  0.515030	  0.072404	  0.441000	  0.631227	  0.025016	  0.408641	  0.452553	  0.017986	  0.754399	  0.450651	  0.022490	  0.490108	  0.570402	  1.475093	  0.816555	  0.505992	  1.487368	  0.641066	  0.585933	  1.476768	  0.478437	
   173	1.730	  0.468707	  0.981836	  0.644600	  0.662305	  0.961508	  0.791305	  0.567097	  0.873564	  0.832738	  0.560278	  0.694448	  0.939973	  0.549925	  0.480027	  0.815914	  0.533376	  0.412712	  0.816638	  0.514954	  0.309925	  0.867521	  0.508987	  0.073273	  0.821085	  0.614086	  0.015359	  0.875079	  0.681755	  0.989644	  0.509034	  0.566925	  0.915823	  0.457233	  0.559756	  0.707414	  0.340243	  0.547936	  0.484335	  0.448030	  0.547084	  0.426106	  0.446651	  0.530523	  0.315820	  0.392346	  0.514996	  0.072414	  0.440993	  0.631235	  0.025033	  0.408621	  0.452545	  0.017997	  0.754398	  0.450676	  0.022443	  0.490100	  0.570502	  1.475101	  0.816574	  0.506080	  1.487363	  0.641070	  0.586071	  1.476787	  0.478437	
   174	1.740	  0.468783	  0.981842	  0.644597	  0.662356	  0.961519	  0.791281	  0.567103	  0.873579	  0.832747	  0.560284	  0.694450	  0.939954	  0.549967	  0.480022	  0.815906	  0.533411	  0.412704	  0.816647	  0.514969	  0.309925	  0.867513	  0.509057	  0.073275	  0.821079	  0.614039	  0.015371	  0.875095	  0.681728	  0.989630	  0.509023	  0.566903	  0.915828	  0.457228	  0.559773	  0.707413	  0.340248	  0.547927	  0.484317	  0.448031	  0.547086	  0.426121	  0.446653	  0.530518	  0.315818	  0.392358	  0.514971	  0.072417	  0.440988	  0.631259	  0.025040	  0.408638	  0.452613	  0.017951	  0.754385	  0.450691	  0.022433	  0.490087	  0.570545	  1.475103	  0.816585	  0.506132	  1.487378	  0.641114	  0.586145	  1.476792	  0.478440	
   175	1.750	  0.468789	  0.981840	  0.644603	  0.662331	  0.961491	  0.791286	  0.567120	  0.873593	  0.832743	  0.560287	  0.694437	  0.939942	  0.549974	  0.480021	  0.815900	  0.533468	  0.412703	  0.816638	  0.514964	  0.309932	  0.867494	  0.509052	  0.073308	  0.821070	  0.614041	  0.015388	  0.875088	  0.681681	  0.989600	  0.509006	  0.566940	  0.915845	  0.457218	  0.559783	  0.707421	  0.340260	  0.547922	  0.484311	  0.448043	  0.547101	  0.426102	  0.446649	  0.530483	  0.315828	  0.392340	  0.514954	  0.072429	  0.441007	  0.631267	  0.025044	  0.408634	  0.452584	  0.017955	  0.754389	  0.450707	  0.022430	  0.490092	  0.570632	  1.475086	  0.816602	  0.506091	  1.487383	  0.641095	  0.586172	  1.476803	  0.478443	
   176	1.760	  0.468826	  0.981825	  0.644608	  0.662348	  0.961452	  0.791293	  0.567171	  0.873562	  0.832737	  0.560264	  0.694456	  0.939943	  0.549984	  0.480020	  0.815899	  0.533446	  0.412701	  0.816643	  0.514960	  0.309931	  0.867498	  0.509047	  0.073311	  0.821066	  0.614037	  0.015379	  0.875082	  0.681667	  0.989584	  0.508968	  0.567017	  0.915832	  0.457200	  0.559748	  0.707413	  0.340237	  0.547954	  0.484301	  0.448044	  0.547069	  0.426090	  0.446650	  0.530447	  0.315828	  0.392324	  0.514937	  0.072425	  0.441005	  0.631293	  0.025048	  0.408629	  0.452587	  0.017959	  0.754390	  0.450655	  0.022442	  0.490076	  0.570791	  1.475055	  0.816607	  0.506157	  1.487373	  0.641062	  0.586266	  1.476820	  0.478446	
   177	1.770	  0.468837	  0.981820	  0.644594	  0.662550	  0.961474	  0.791314	  0.567183	  0.873568	  0.832727	  0.560284	  0.694462	  0.939928	  0.549962	  0.480026	  0.815910	  0.533495	  0.412697	  0.816643	  0.514946	  0.309912	  0.867494	  0.509076	  0.073299	  0.821051	  0.614039	  0.015385	  0.875069	  0.681701	  0.989580	  0.508967	  0.567021	  0.915824	  0.457191	  0.559733	  0.707417	  0.340227	  0.547951	  0.484292	  0.448032	  0.547089	  0.426109	  0.446639	  0.530446	  0.315834	  0.392335	  0.514931	  0.072412	  0.440987	  0.631273	  0.025034	  0.408627	  0.452570	  0.017976	  0.754387	  0.450608	  0.022465	  0.490075	  0.570856	  1.475063	  0.816617	  0.506275	  1.487363	  0.641086	  0.586355	  1.476814	  0.478445	
   178	1.780	  0.468864	  0.981837	  0.644566	  0.662658	  0.961488	  0.791304	  0.567217	  0.873579	  0.832713	  0.560349	  0.694450	  0.939912	  0.549967	  0.480018	  0.815901	  0.533518	  0.412715	  0.816624	  0.514963	  0.309900	  0.867507	  0.509072	  0.073284	  0.821063	  0.614053	  0.015398	  0.875069	  0.681676	  0.989563	  0.508961	  0.567036	  0.915819	  0.457204	  0.559774	  0.707422	  0.340217	  0.547926	  0.484303	  0.448034	  0.547065	  0.426089	  0.446632	  0.530459	  0.315843	  0.392329	  0.514926	  0.072389	  0.440985	  0.631249	  0.025014	  0.408618	  0.452544	  0.017981	  0.754395	  0.450615	  0.022460	  0.490084	  0.570934	  1.475051	  0.816627	  0.506334	  1.487371	  0.641113	  0.586405	  1.476797	  0.478456	
   179	1.790	  0.468898	  0.981846	  0.644562	  0.662565	  0.961474	  0.791272	  0.567298	  0.873573	  0.832700	  0.560318	  0.694463	  0.939913	  0.550026	  0.480000	  0.815899	  0.533526	  0.412699	  0.816629	  0.514962	  0.309896	  0.867503	  0.509062	  0.073294	  0.821077	  0.614077	  0.015380	  0.875082	  0.681702	  0.989550	  0.508948	  0.567122	  0.915821	  0.457174	  0.559780	  0.707430	  0.340217	  0.547920	  0.484307	  0.448018	  0.547058	  0.426062	  0.446620	  0.530448	  0.315848	  0.392326	  0.514981	  0.072371	  0.440973	  0.631239	  0.025032	  0.408606	  0.452534	  0.017979	  0.754404	  0.450652	  0.022443	  0.490086	  0.570935	  1.475031	  0.816628	  0.506381	  1.487376	  0.641126	  0.586433	  1.476793	  0.478455	
   180	1.800	  0.468973	  0.981860	  0.644551	  0.662534	  0.961427	  0.791228	  0.567329	  0.873537	  0.832707	  0.560316	  0.694475	  0.939924	  0.550046	  0.479994	  0.815883	  0.533472	  0.412695	  0.816633	  0.514980	  0.309902	  0.867507	  0.509081	  0.073276	  0.821079	  0.614090	  0.015359	  0.875080	  0.681847	  0.989561	  0.508953	  0.567169	  0.915809	  0.457155	  0.559772	  0.707437	  0.340200	  0.547922	  0.484314	  0.448010	  0.547045	  0.426079	  0.446616	  0.530408	  0.315850	  0.392338	  0.514975	  0.072378	  0.440956	  0.631236	  0.025017	  0.408605	  0.452533	  0.017968	  0.754399	  0.450688	  0.022419	  0.490075	  0.571043	  1.474998	  0.816632	  0.506441	  1.487361	  0.641155	  0.586495	  1.476777	  0.478458	
   181	1.810	  0.469065	  0.981863	  0.644531	  0.662626	  0.961387	  0.791210	  0.567398	  0.873534	  0.832707	  0.560335	  0.694453	  0.939939	  0.550007	  0.479985	  0.815857	  0.533494	  0.412689	  0.816609	  0.515009	  0.309923	  0.867488	  0.509089	  0.073249	  0.821081	  0.614103	  0.015338	  0.875089	  0.681893	  0.989540	  0.508949	  0.567154	  0.915809	  0.457147	  0.559799	  0.707435	  0.340198	  0.547917	  0.484303	  0.448004	  0.547021	  0.426079	  0.446622	  0.530380	  0.315850	  0.392331	  0.514988	  0.072370	  0.440961	  0.631245	  0.025003	  0.408621	  0.452528	  0.017976	  0.754392	  0.450696	  0.022394	  0.490087	  0.571123	  1.474991	  0.816643	  0.506481	  1.487348	  0.641189	  0.586577	  1.476767	  0.478473	
   182	1.820	  0.469077	  0.981861	  0.644541	  0.662751	  0.961364	  0.791195	  0.567481	  0.873503	  0.832703	  0.560388	  0.694422	  0.939918	  0.550010	  0.479985	  0.815846	  0.533506	  0.412685	  0.816589	  0.515055	  0.309919	  0.867464	  0.509073	  0.073247	  0.821084	  0.614132	  0.015309	  0.875082	  0.681928	  0.989520	  0.508933	  0.567201	  0.915798	  0.457131	  0.559826	  0.707391	  0.340175	  0.547916	  0.484278	  0.447999	  0.547059	  0.426054	  0.446628	  0.530398	  0.315827	  0.392303	  0.514991	  0.072356	  0.440960	  0.631276	  0.024970	  0.408628	  0.452564	  0.017962	  0.754382	  0.450697	  0.022415	  0.490093	  0.571228	  1.474969	  0.816659	  0.506571	  1.487343	  0.641191	  0.586646	  1.476755	  0.478502	
