BTS ASCII format

Type:         	Point 3D tracks
Measure unit: 	m

Tracks:       	22
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	  sacrum.X	  sacrum.Y	  sacrum.Z	  r asis.X	  r asis.Y	  r asis.Z	 r thigh.X	 r thigh.Y	 r thigh.Z	 r bar 1.X	 r bar 1.Y	 r bar 1.Z	r knee 1.X	r knee 1.Y	r knee 1.Z	r knee 2.X	r knee 2.Y	r knee 2.Z	 r bar 2.X	 r bar 2.Y	 r bar 2.Z	  r mall.X	  r mall.Y	  r mall.Z	   r met.X	   r met.Y	   r met.Z	  l asis.X	  l asis.Y	  l asis.Z	 l thigh.X	 l thigh.Y	 l thigh.Z	 l bar 1.X	 l bar 1.Y	 l bar 1.Z	l knee 1.X	l knee 1.Y	l knee 1.Z	l knee 2.X	l knee 2.Y	l knee 2.Z	 l bar 2.X	 l bar 2.Y	 l bar 2.Z	  l mall.X	  l mall.Y	  l mall.Z	   l met.X	   l met.Y	   l met.Z	  r heel.X	  r heel.Y	  r heel.Z	  l heel.X	  l heel.Y	  l heel.Z	r should.X	r should.Y	r should.Z	      c7.X	      c7.Y	      c7.Z	l should.X	l should.Y	l should.Z	
   397	3.970	  0.985757	  0.965547	  0.650096	  1.183090	  0.964770	  0.787070	  1.109708	  0.872202	  0.839736	  1.178679	  0.714059	  0.951018	  1.247397	  0.503128	  0.845070	  1.219729	  0.443386	  0.843605	  1.148844	  0.361714	  0.878044	  1.024114	  0.171857	  0.803678	  1.084183	  0.069002	  0.831582	  1.198608	  0.976022	  0.505237	  1.081263	  0.899002	  0.463778	  1.082604	  0.683246	  0.360713	  1.088755	  0.467811	  0.480678	  1.086233	  0.408867	  0.482927	  1.058865	  0.296204	  0.437610	  1.017567	  0.062681	  0.502170	  1.132445	  0.014173	  0.471525	  0.946180	  0.159522	  0.733826	  0.951587	  0.018340	  0.553072	  1.114965	  1.473675	  0.797014	  1.055538	  1.483640	  0.615910	  1.142989	  1.456163	  0.457819	
   398	3.980	  0.995702	  0.965106	  0.650470	  1.193585	  0.964188	  0.787141	  1.120621	  0.871906	  0.840014	  1.193565	  0.715833	  0.951370	  1.263023	  0.504139	  0.844292	  1.237010	  0.442925	  0.842237	  1.169373	  0.357752	  0.876455	  1.054964	  0.161381	  0.801669	  1.120451	  0.062875	  0.831273	  1.208483	  0.975370	  0.505075	  1.090721	  0.898634	  0.464112	  1.089635	  0.683498	  0.360617	  1.091864	  0.467843	  0.480863	  1.088760	  0.409001	  0.483303	  1.060421	  0.296414	  0.437880	  1.017879	  0.063103	  0.502594	  1.132557	  0.014236	  0.471576	  0.979077	  0.144093	  0.730826	  0.951712	  0.018862	  0.553561	  1.124839	  1.472779	  0.797427	  1.066429	  1.483095	  0.616244	  1.153647	  1.456156	  0.458367	
   399	3.990	  1.006262	  0.964424	  0.651055	  1.204216	  0.963520	  0.787438	  1.131624	  0.871493	  0.840274	  1.208231	  0.717241	  0.951869	  1.278074	  0.505004	  0.843403	  1.253882	  0.442064	  0.840830	  1.189674	  0.353307	  0.875112	  1.086150	  0.150849	  0.799839	  1.157229	  0.056926	  0.831546	  1.218595	  0.974519	  0.504985	  1.100394	  0.898242	  0.464463	  1.097333	  0.683624	  0.360583	  1.095353	  0.467961	  0.481052	  1.091365	  0.409154	  0.483636	  1.062231	  0.296665	  0.438158	  1.018232	  0.063545	  0.502983	  1.132770	  0.014310	  0.471663	  1.012715	  0.128530	  0.728015	  0.951805	  0.019451	  0.553985	  1.134866	  1.471770	  0.797883	  1.076865	  1.482525	  0.616892	  1.164464	  1.456058	  0.459039	
   400	4.000	  1.016398	  0.963730	  0.651646	  1.214684	  0.962577	  0.787706	  1.142804	  0.870933	  0.840656	  1.221087	  0.717761	  0.952298	  1.292142	  0.505610	  0.842361	  1.270231	  0.440755	  0.839536	  1.209723	  0.348390	  0.873860	  1.118085	  0.140264	  0.798446	  1.194238	  0.051109	  0.832264	  1.228514	  0.973486	  0.505089	  1.110266	  0.897762	  0.464967	  1.104960	  0.683562	  0.360420	  1.098844	  0.468112	  0.481136	  1.093947	  0.409359	  0.483863	  1.064300	  0.296988	  0.438415	  1.018631	  0.064032	  0.503322	  1.132966	  0.014419	  0.471730	  1.047172	  0.113157	  0.725603	  0.951973	  0.020071	  0.554454	  1.145064	  1.470541	  0.798531	  1.087055	  1.481752	  0.617553	  1.174613	  1.455840	  0.459653	
   401	4.010	  1.026953	  0.962934	  0.652442	  1.225249	  0.961463	  0.788123	  1.154044	  0.870073	  0.841066	  1.233582	  0.717297	  0.952574	  1.305183	  0.505673	  0.841329	  1.285750	  0.439137	  0.838350	  1.229763	  0.343252	  0.872882	  1.150791	  0.129746	  0.797575	  1.231212	  0.045679	  0.833526	  1.238928	  0.972375	  0.505251	  1.119753	  0.897342	  0.465387	  1.112673	  0.683524	  0.360238	  1.101979	  0.468347	  0.481078	  1.096389	  0.409601	  0.484006	  1.066393	  0.297405	  0.438654	  1.018743	  0.064282	  0.503737	  1.132587	  0.014155	  0.471756	  1.082890	  0.098051	  0.723593	  0.952360	  0.020605	  0.554981	  1.155082	  1.469117	  0.799302	  1.097826	  1.480842	  0.618516	  1.185494	  1.455426	  0.460536	
   402	4.020	  1.038201	  0.961942	  0.653509	  1.235860	  0.960143	  0.788518	  1.165063	  0.868954	  0.841457	  1.245523	  0.716049	  0.952641	  1.317945	  0.505040	  0.840412	  1.300481	  0.437112	  0.837254	  1.249338	  0.337977	  0.872055	  1.183805	  0.119621	  0.797177	  1.268248	  0.040659	  0.835418	  1.248820	  0.971180	  0.505507	  1.129349	  0.896899	  0.465928	  1.120973	  0.683511	  0.360151	  1.105168	  0.468706	  0.481011	  1.098890	  0.409903	  0.484144	  1.068316	  0.297867	  0.438844	  1.018572	  0.064251	  0.504302	  1.131419	  0.013431	  0.471764	  1.119451	  0.083362	  0.722111	  0.952788	  0.021211	  0.555483	  1.165318	  1.467548	  0.800175	  1.107869	  1.479863	  0.619356	  1.196172	  1.454756	  0.461567	
   403	4.030	  1.048380	  0.961119	  0.654528	  1.246844	  0.958634	  0.788930	  1.176324	  0.867477	  0.841943	  1.257009	  0.714091	  0.952720	  1.329535	  0.503669	  0.839420	  1.314309	  0.434720	  0.836216	  1.268448	  0.332826	  0.871385	  1.217138	  0.110006	  0.797466	  1.305476	  0.036234	  0.837846	  1.258917	  0.969966	  0.505802	  1.139404	  0.896211	  0.466405	  1.128871	  0.683268	  0.360030	  1.108579	  0.469081	  0.481067	  1.101630	  0.410357	  0.484289	  1.070047	  0.298406	  0.438984	  1.018560	  0.064806	  0.504491	  1.131103	  0.013246	  0.471804	  1.156435	  0.069538	  0.721600	  0.952893	  0.022282	  0.555736	  1.175389	  1.465810	  0.801213	  1.118077	  1.478657	  0.620295	  1.206373	  1.453969	  0.462550	
   404	4.040	  1.059048	  0.960040	  0.655681	  1.258040	  0.957075	  0.789386	  1.187477	  0.865767	  0.842429	  1.267808	  0.711661	  0.952633	  1.340404	  0.501697	  0.838380	  1.327567	  0.431939	  0.835316	  1.287106	  0.327774	  0.871006	  1.250851	  0.101180	  0.798692	  1.342642	  0.032590	  0.840693	  1.269161	  0.968825	  0.506155	  1.149166	  0.895570	  0.466959	  1.136704	  0.682972	  0.359954	  1.112240	  0.469474	  0.481277	  1.104654	  0.410874	  0.484443	  1.071963	  0.299034	  0.439110	  1.018641	  0.065559	  0.504524	  1.130995	  0.013178	  0.471773	  1.193205	  0.056941	  0.722173	  0.953015	  0.023404	  0.555726	  1.186071	  1.463917	  0.802465	  1.129309	  1.477340	  0.621584	  1.216787	  1.453115	  0.463766	
   405	4.050	  1.070251	  0.958746	  0.657015	  1.269367	  0.955427	  0.789720	  1.198486	  0.863882	  0.842911	  1.278179	  0.708850	  0.952745	  1.351075	  0.499084	  0.837281	  1.340377	  0.428827	  0.834482	  1.305408	  0.322785	  0.870670	  1.284616	  0.093407	  0.800829	  1.380766	  0.030236	  0.843877	  1.279206	  0.967579	  0.506569	  1.159510	  0.894826	  0.467669	  1.144283	  0.682673	  0.359954	  1.116230	  0.469959	  0.481477	  1.107598	  0.411417	  0.484621	  1.074041	  0.299706	  0.439175	  1.018825	  0.066348	  0.504513	  1.130898	  0.013113	  0.471727	  1.230088	  0.045551	  0.723782	  0.953331	  0.024485	  0.555659	  1.196304	  1.462106	  0.803735	  1.139936	  1.476029	  0.622934	  1.227620	  1.452080	  0.465180	
   406	4.060	  1.081557	  0.957355	  0.658383	  1.280870	  0.953589	  0.790068	  1.209809	  0.861720	  0.843457	  1.287637	  0.705561	  0.952920	  1.361409	  0.495887	  0.836135	  1.352573	  0.425461	  0.833661	  1.323522	  0.317963	  0.870470	  1.318379	  0.086632	  0.803483	  1.419842	  0.029158	  0.846874	  1.289601	  0.966388	  0.507029	  1.169580	  0.894263	  0.468377	  1.151742	  0.682155	  0.359964	  1.120264	  0.470486	  0.481518	  1.110610	  0.411951	  0.484796	  1.076307	  0.300448	  0.439184	  1.019004	  0.067213	  0.504467	  1.130870	  0.013066	  0.471693	  1.266061	  0.035857	  0.726603	  0.953444	  0.025909	  0.555550	  1.206795	  1.460229	  0.805146	  1.149969	  1.474556	  0.624348	  1.238244	  1.450875	  0.466702	
   407	4.070	  1.092600	  0.955893	  0.659817	  1.292563	  0.951668	  0.790523	  1.221136	  0.859289	  0.844031	  1.296576	  0.701612	  0.953017	  1.371019	  0.492142	  0.835125	  1.364456	  0.421800	  0.832977	  1.341842	  0.313187	  0.870575	  1.351934	  0.081033	  0.806495	  1.456037	  0.028128	  0.849854	  1.300063	  0.965097	  0.507619	  1.180231	  0.893489	  0.469226	  1.159086	  0.681721	  0.360138	  1.124151	  0.471025	  0.481656	  1.113902	  0.412472	  0.484959	  1.078838	  0.301249	  0.439223	  1.019290	  0.068169	  0.504392	  1.130861	  0.013033	  0.471625	  1.302712	  0.027116	  0.730301	  0.953461	  0.027588	  0.555461	  1.217462	  1.458262	  0.806822	  1.159917	  1.473046	  0.626178	  1.248503	  1.449615	  0.468299	
   408	4.080	  1.103787	  0.954330	  0.661245	  1.304466	  0.949663	  0.790977	  1.232643	  0.856758	  0.844540	  1.305594	  0.697167	  0.953325	  1.380082	  0.488131	  0.834297	  1.375982	  0.417870	  0.832450	  1.360354	  0.308613	  0.871025	  1.384890	  0.076821	  0.809644	  1.490712	  0.028204	  0.852535	  1.310458	  0.963802	  0.508263	  1.190637	  0.892571	  0.469795	  1.165593	  0.681495	  0.360293	  1.127741	  0.471613	  0.482063	  1.117651	  0.413093	  0.485148	  1.081495	  0.302129	  0.439332	  1.019593	  0.069238	  0.504341	  1.130874	  0.013017	  0.471615	  1.340150	  0.018939	  0.734343	  0.953692	  0.029239	  0.555522	  1.228177	  1.456044	  0.808689	  1.171278	  1.471117	  0.628035	  1.258865	  1.448287	  0.470114	
   409	4.090	  1.115521	  0.952648	  0.662786	  1.316145	  0.947414	  0.791485	  1.243966	  0.854078	  0.845132	  1.314575	  0.692468	  0.953431	  1.389345	  0.484108	  0.833793	  1.387830	  0.413945	  0.832039	  1.379514	  0.304482	  0.871844	  1.416616	  0.073850	  0.812704	  1.524135	  0.029710	  0.854754	  1.321296	  0.962414	  0.509028	  1.200414	  0.891879	  0.470394	  1.172182	  0.681440	  0.360613	  1.131435	  0.472380	  0.482674	  1.121551	  0.413853	  0.485419	  1.084015	  0.303053	  0.439560	  1.019764	  0.070493	  0.504375	  1.130764	  0.013013	  0.471615	  1.374334	  0.012739	  0.738471	  0.954076	  0.030944	  0.555682	  1.238730	  1.453902	  0.810638	  1.182582	  1.469040	  0.630236	  1.269578	  1.446909	  0.472134	
   410	4.100	  1.127505	  0.950947	  0.664331	  1.328059	  0.944974	  0.792094	  1.255759	  0.851190	  0.845781	  1.323844	  0.688136	  0.953504	  1.398774	  0.480045	  0.833618	  1.400373	  0.410233	  0.831784	  1.399767	  0.301273	  0.873035	  1.446705	  0.072119	  0.815559	  1.555788	  0.032432	  0.856224	  1.331820	  0.961063	  0.509736	  1.210995	  0.891123	  0.471171	  1.178700	  0.681511	  0.361073	  1.135799	  0.473133	  0.483229	  1.125451	  0.414620	  0.485805	  1.086574	  0.304102	  0.439872	  1.019850	  0.071897	  0.504485	  1.130631	  0.013033	  0.471648	  1.405638	  0.008214	  0.742622	  0.954218	  0.033123	  0.555858	  1.249522	  1.451781	  0.812729	  1.193100	  1.467063	  0.632773	  1.280040	  1.445416	  0.474310	
   411	4.110	  1.139292	  0.949347	  0.665883	  1.340415	  0.942465	  0.792806	  1.267469	  0.848242	  0.846470	  1.333817	  0.684449	  0.953577	  1.408383	  0.476167	  0.833192	  1.413954	  0.407072	  0.831643	  1.420597	  0.299211	  0.874453	  1.475523	  0.071489	  0.818146	  1.586040	  0.035688	  0.856746	  1.342897	  0.959632	  0.510558	  1.221290	  0.890560	  0.471919	  1.185077	  0.681620	  0.361777	  1.140445	  0.473869	  0.483788	  1.129557	  0.415382	  0.486262	  1.089229	  0.305328	  0.440185	  1.020027	  0.073288	  0.504550	  1.130511	  0.013085	  0.471683	  1.434599	  0.005052	  0.746868	  0.954412	  0.035445	  0.556050	  1.260509	  1.449540	  0.814996	  1.203804	  1.465071	  0.635173	  1.290432	  1.443817	  0.476738	
   412	4.120	  1.151167	  0.947808	  0.667506	  1.352532	  0.939887	  0.793622	  1.279173	  0.845578	  0.847372	  1.344091	  0.680932	  0.953537	  1.418581	  0.472899	  0.832345	  1.428123	  0.404680	  0.831355	  1.440406	  0.298115	  0.875644	  1.502318	  0.071708	  0.820805	  1.614129	  0.038706	  0.856274	  1.354045	  0.958169	  0.511457	  1.232138	  0.890048	  0.472710	  1.191863	  0.681894	  0.362712	  1.145743	  0.474603	  0.484469	  1.134322	  0.416193	  0.486799	  1.092130	  0.306686	  0.440563	  1.021391	  0.075382	  0.504524	  1.130520	  0.013148	  0.471807	  1.460780	  0.002958	  0.751779	  0.954913	  0.037814	  0.556254	  1.271719	  1.447199	  0.817573	  1.214856	  1.462959	  0.637742	  1.301126	  1.442188	  0.479344	
   413	4.130	  1.163329	  0.946296	  0.669189	  1.364810	  0.937445	  0.794439	  1.291229	  0.843185	  0.848409	  1.355266	  0.677481	  0.953607	  1.429538	  0.470287	  0.831724	  1.441793	  0.402988	  0.830959	  1.458979	  0.297899	  0.876568	  1.525773	  0.072338	  0.824488	  1.638744	  0.041268	  0.855672	  1.365215	  0.956708	  0.512440	  1.243180	  0.889406	  0.473698	  1.198573	  0.682309	  0.363654	  1.151728	  0.475206	  0.485189	  1.139659	  0.416930	  0.487219	  1.095457	  0.308027	  0.440973	  1.024099	  0.078550	  0.504393	  1.130682	  0.013172	  0.471996	  1.483244	  0.001483	  0.757226	  0.955202	  0.040716	  0.556371	  1.282993	  1.444853	  0.820364	  1.225728	  1.460940	  0.640687	  1.311675	  1.440523	  0.482106	
   414	4.140	  1.175390	  0.944759	  0.671036	  1.376945	  0.935099	  0.795446	  1.303653	  0.840956	  0.849566	  1.367856	  0.673894	  0.953885	  1.441098	  0.468177	  0.831418	  1.454605	  0.401766	  0.830574	  1.475567	  0.297961	  0.877120	  1.546678	  0.072807	  0.827658	  1.664402	  0.045165	  0.855461	  1.376717	  0.955289	  0.513611	  1.253812	  0.888756	  0.474574	  1.206069	  0.682710	  0.364836	  1.158523	  0.475604	  0.485847	  1.145570	  0.417470	  0.487585	  1.099613	  0.309436	  0.441244	  1.025424	  0.081004	  0.504190	  1.130633	  0.013191	  0.472079	  1.502086	  0.000266	  0.762345	  0.955710	  0.043729	  0.556337	  1.294645	  1.442515	  0.823411	  1.236519	  1.458998	  0.643953	  1.322236	  1.438902	  0.485017	
   415	4.150	  1.187867	  0.943080	  0.672941	  1.389265	  0.932889	  0.796652	  1.316415	  0.838695	  0.850722	  1.381572	  0.669975	  0.954216	  1.453422	  0.466398	  0.831255	  1.467461	  0.400519	  0.830470	  1.490023	  0.297451	  0.877429	  1.564271	  0.072746	  0.828861	  1.683689	  0.046883	  0.854635	  1.388348	  0.953924	  0.514886	  1.264639	  0.888017	  0.475599	  1.214257	  0.682840	  0.366033	  1.166003	  0.475913	  0.486465	  1.151955	  0.418018	  0.488057	  1.104190	  0.310758	  0.441386	  1.026913	  0.083306	  0.503917	  1.130472	  0.013251	  0.472136	  1.518564	 -0.001054	  0.765849	  0.956413	  0.047203	  0.556199	  1.306331	  1.440134	  0.826695	  1.247604	  1.457116	  0.647595	  1.333000	  1.437402	  0.488065	
   416	4.160	  1.200224	  0.941359	  0.675035	  1.402044	  0.930873	  0.798033	  1.329547	  0.836478	  0.851888	  1.395991	  0.666311	  0.954706	  1.467004	  0.464850	  0.831390	  1.480128	  0.398743	  0.830616	  1.503538	  0.296029	  0.877654	  1.578498	  0.071394	  0.828795	  1.698088	  0.045994	  0.853825	  1.400140	  0.952573	  0.516266	  1.276128	  0.887184	  0.476803	  1.223278	  0.682879	  0.367289	  1.174078	  0.476080	  0.486994	  1.158218	  0.418458	  0.488582	  1.109279	  0.312027	  0.441475	  1.028538	  0.085711	  0.503563	  1.130341	  0.013301	  0.472209	  1.535248	 -0.003048	  0.765960	  0.957238	  0.050846	  0.555960	  1.317915	  1.437697	  0.830075	  1.258695	  1.455461	  0.651218	  1.344010	  1.435996	  0.491345	
   417	4.170	  1.212935	  0.939496	  0.677276	  1.414733	  0.928804	  0.799643	  1.342949	  0.834376	  0.853123	  1.411101	  0.663527	  0.955509	  1.481077	  0.463268	  0.831594	  1.492938	  0.396494	  0.830888	  1.516273	  0.293521	  0.877712	  1.589193	  0.068721	  0.827868	  1.708427	  0.042802	  0.852917	  1.412159	  0.951354	  0.517739	  1.287522	  0.886226	  0.478232	  1.232905	  0.682793	  0.368588	  1.183118	  0.475972	  0.487465	  1.165958	  0.418599	  0.488947	  1.115299	  0.313365	  0.441591	  1.029979	  0.088473	  0.503148	  1.130306	  0.013386	  0.472279	  1.545499	 -0.002547	  0.764494	  0.958264	  0.054904	  0.555574	  1.329677	  1.435364	  0.833639	  1.269512	  1.453793	  0.655021	  1.354758	  1.434718	  0.494764	
   418	4.180	  1.225559	  0.937649	  0.679680	  1.427927	  0.926840	  0.801267	  1.356572	  0.832480	  0.854530	  1.426029	  0.661700	  0.956483	  1.495697	  0.461708	  0.831939	  1.506093	  0.394104	  0.831182	  1.528175	  0.290310	  0.877379	  1.596997	  0.065474	  0.827025	  1.714938	  0.037221	  0.851875	  1.424204	  0.950148	  0.519312	  1.298993	  0.885087	  0.479891	  1.243103	  0.682486	  0.369903	  1.192723	  0.475720	  0.487917	  1.174625	  0.418643	  0.489190	  1.121723	  0.314677	  0.441557	  1.031319	  0.091355	  0.502856	  1.130317	  0.013513	  0.472376	  1.550695	 -0.000820	  0.763286	  0.959833	  0.059401	  0.555049	  1.341554	  1.433181	  0.837370	  1.280211	  1.451289	  0.658700	  1.365306	  1.433544	  0.498332	
   419	4.190	  1.238182	  0.935918	  0.682327	  1.440641	  0.924991	  0.802915	  1.370360	  0.831023	  0.856299	  1.441254	  0.660568	  0.957566	  1.510052	  0.460583	  0.832696	  1.519490	  0.392094	  0.831882	  1.539370	  0.287361	  0.876692	  1.602099	  0.062464	  0.826957	  1.718309	  0.028605	  0.850796	  1.436616	  0.948944	  0.521000	  1.310731	  0.883802	  0.481766	  1.253985	  0.682203	  0.371264	  1.203285	  0.475309	  0.488346	  1.183825	  0.418638	  0.489232	  1.128385	  0.316156	  0.441498	  1.033246	  0.094640	  0.502271	  1.130383	  0.013706	  0.472517	  1.551758	  0.000948	  0.763285	  0.961381	  0.064533	  0.554376	  1.353473	  1.431000	  0.841211	  1.291429	  1.449429	  0.662711	  1.376095	  1.432478	  0.502107	
   420	4.200	  1.250614	  0.934428	  0.684912	  1.453379	  0.923458	  0.804596	  1.383882	  0.830404	  0.858436	  1.456672	  0.659621	  0.958443	  1.524458	  0.460916	  0.834176	  1.533410	  0.391569	  0.833350	  1.549817	  0.285851	  0.876567	  1.604576	  0.059930	  0.827034	  1.719034	  0.019843	  0.850055	  1.449336	  0.947906	  0.523000	  1.322740	  0.882469	  0.483731	  1.265714	  0.681853	  0.372693	  1.214767	  0.474803	  0.488888	  1.194182	  0.418441	  0.489267	  1.135911	  0.317654	  0.441520	  1.035746	  0.098333	  0.501625	  1.130551	  0.014013	  0.472711	  1.550256	  0.002578	  0.763849	  0.963001	  0.070425	  0.553660	  1.365716	  1.428901	  0.845261	  1.303600	  1.448193	  0.667240	  1.387387	  1.431669	  0.505966	
   421	4.210	  1.262496	  0.933614	  0.687049	  1.465620	  0.922511	  0.806727	  1.397353	  0.830809	  0.860640	  1.471509	  0.658529	  0.959005	  1.539867	  0.462993	  0.836069	  1.548285	  0.392730	  0.835236	  1.559963	  0.285983	  0.877612	  1.606556	  0.058397	  0.827247	  1.720692	  0.016337	  0.849927	  1.462111	  0.947018	  0.525336	  1.335324	  0.881139	  0.485741	  1.278210	  0.681393	  0.374262	  1.226583	  0.474304	  0.489340	  1.205074	  0.418250	  0.489176	  1.144364	  0.319397	  0.441470	  1.038923	  0.102434	  0.501049	  1.130713	  0.014434	  0.472978	  1.548223	  0.004675	  0.765047	  0.965553	  0.076841	  0.553181	  1.378160	  1.427105	  0.849487	  1.316215	  1.447592	  0.671842	  1.398707	  1.431269	  0.509707	
   422	4.220	  1.274413	  0.933482	  0.688705	  1.478219	  0.922654	  0.809207	  1.410287	  0.832197	  0.862777	  1.486060	  0.658004	  0.960103	  1.556071	  0.465895	  0.837877	  1.562994	  0.394809	  0.837275	  1.571214	  0.287333	  0.879393	  1.609953	  0.058380	  0.827748	  1.724326	  0.016107	  0.850308	  1.475388	  0.946473	  0.527850	  1.347952	  0.879858	  0.487764	  1.291392	  0.681013	  0.375861	  1.239675	  0.473834	  0.489818	  1.217118	  0.418055	  0.489071	  1.153601	  0.321346	  0.441411	  1.042483	  0.107055	  0.500621	  1.130967	  0.015019	  0.473365	  1.550153	  0.006059	  0.766214	  0.968921	  0.084042	  0.553109	  1.390803	  1.425785	  0.853807	  1.328004	  1.447552	  0.676083	  1.409936	  1.431262	  0.513305	
   423	4.230	  1.286582	  0.933623	  0.690068	  1.490319	  0.923452	  0.812064	  1.422935	  0.833971	  0.865017	  1.500365	  0.659237	  0.962245	  1.572509	  0.468653	  0.839544	  1.577366	  0.397038	  0.839247	  1.583534	  0.288999	  0.881731	  1.613682	  0.058711	  0.828030	  1.725407	  0.013498	  0.852713	  1.488606	  0.946306	  0.530512	  1.360543	  0.878641	  0.489741	  1.304794	  0.680553	  0.377425	  1.254255	  0.473260	  0.490295	  1.230028	  0.417828	  0.488737	  1.163393	  0.323466	  0.441521	  1.046670	  0.112323	  0.500458	  1.131477	  0.015970	  0.473995	  1.552325	  0.006621	  0.767085	  0.973246	  0.092270	  0.553365	  1.403294	  1.424952	  0.858042	  1.339879	  1.447915	  0.680350	  1.421535	  1.431721	  0.516961	
   424	4.240	  1.299242	  0.933774	  0.691322	  1.502698	  0.924596	  0.815156	  1.435574	  0.835679	  0.867362	  1.514248	  0.662122	  0.964989	  1.587906	  0.470254	  0.841219	  1.591249	  0.398706	  0.841142	  1.596081	  0.290419	  0.884637	  1.616613	  0.058724	  0.827484	  1.725623	  0.010359	  0.854962	  1.501586	  0.946389	  0.533329	  1.373264	  0.877651	  0.491738	  1.318620	  0.680169	  0.379130	  1.269646	  0.472746	  0.490494	  1.244070	  0.417563	  0.488110	  1.174047	  0.325953	  0.441527	  1.052016	  0.118141	  0.500618	  1.132479	  0.017482	  0.475004	  1.553092	  0.007208	  0.767774	  0.978601	  0.101411	  0.554334	  1.415623	  1.424525	  0.862043	  1.352267	  1.448356	  0.684436	  1.433927	  1.432712	  0.520720	
   425	4.250	  1.311652	  0.934123	  0.692685	  1.515351	  0.925772	  0.817973	  1.448252	  0.836986	  0.869552	  1.527696	  0.665129	  0.967938	  1.601151	  0.470606	  0.842932	  1.603992	  0.399086	  0.842809	  1.607369	  0.291111	  0.887276	  1.617853	  0.058561	  0.827857	  1.726306	  0.009065	  0.856609	  1.514716	  0.947005	  0.536080	  1.386177	  0.876936	  0.493945	  1.332756	  0.680180	  0.381007	  1.285979	  0.472359	  0.490538	  1.259315	  0.417322	  0.487273	  1.185532	  0.328876	  0.441601	  1.058136	  0.124571	  0.501099	  1.133575	  0.019453	  0.476280	  1.553314	  0.007672	  0.768385	  0.985260	  0.111420	  0.556195	  1.427811	  1.424650	  0.865871	  1.364609	  1.448853	  0.688278	  1.446228	  1.434032	  0.524483	
   426	4.260	  1.323930	  0.934248	  0.694342	  1.527645	  0.926761	  0.820526	  1.460541	  0.837968	  0.871900	  1.539662	  0.666607	  0.970925	  1.612315	  0.470304	  0.844767	  1.614869	  0.398353	  0.844500	  1.616897	  0.290500	  0.889156	  1.619151	  0.059100	  0.828754	  1.727025	  0.008836	  0.858094	  1.527232	  0.947962	  0.538577	  1.398876	  0.876440	  0.496301	  1.346707	  0.680711	  0.382903	  1.303228	  0.471891	  0.490518	  1.275316	  0.417276	  0.486215	  1.197814	  0.332252	  0.441816	  1.065472	  0.131556	  0.501980	  1.135165	  0.021819	  0.477768	  1.553276	  0.007890	  0.768861	  0.993867	  0.122094	  0.558718	  1.439983	  1.425184	  0.869467	  1.376649	  1.449412	  0.692034	  1.458214	  1.435517	  0.528317	
   427	4.270	  1.335440	  0.934595	  0.696469	  1.539874	  0.927888	  0.822872	  1.472499	  0.838904	  0.874623	  1.548471	  0.665706	  0.973390	  1.621158	  0.469583	  0.846943	  1.624024	  0.397482	  0.846219	  1.624313	  0.289128	  0.890246	  1.619854	  0.058995	  0.829213	  1.727443	  0.008031	  0.858856	  1.539566	  0.949374	  0.541126	  1.411329	  0.876286	  0.498737	  1.360901	  0.681324	  0.384865	  1.321469	  0.471388	  0.490457	  1.292360	  0.417437	  0.485323	  1.211230	  0.335982	  0.442085	  1.074300	  0.138767	  0.502974	  1.137696	  0.024902	  0.479546	  1.553079	  0.008015	  0.769240	  1.004554	  0.133248	  0.561476	  1.452106	  1.425930	  0.872953	  1.388105	  1.450495	  0.695730	  1.469825	  1.437262	  0.532164	
   428	4.280	  1.347329	  0.935254	  0.698776	  1.552471	  0.929491	  0.825166	  1.484542	  0.839803	  0.877303	  1.555837	  0.663076	  0.975213	  1.628129	  0.468399	  0.849116	  1.631133	  0.396807	  0.847716	  1.630148	  0.287766	  0.890903	  1.620124	  0.058675	  0.829476	  1.727531	  0.007302	  0.859329	  1.551204	  0.950918	  0.543568	  1.423460	  0.876415	  0.501329	  1.375271	  0.681726	  0.386828	  1.340583	  0.470695	  0.490453	  1.310462	  0.417818	  0.484818	  1.226483	  0.339652	  0.442565	  1.085117	  0.145958	  0.503945	  1.141138	  0.028768	  0.481455	  1.552769	  0.008037	  0.769555	  1.017032	  0.144655	  0.564032	  1.464021	  1.426805	  0.876272	  1.399523	  1.451937	  0.699519	  1.481043	  1.439184	  0.535762	
   429	4.290	  1.359380	  0.936018	  0.701148	  1.564540	  0.931335	  0.827421	  1.496295	  0.841098	  0.879796	  1.564140	  0.660837	  0.976749	  1.633950	  0.467165	  0.851061	  1.636560	  0.396080	  0.848970	  1.634648	  0.286834	  0.891602	  1.620140	  0.058497	  0.829754	  1.727620	  0.006908	  0.859609	  1.562820	  0.952708	  0.545905	  1.434382	  0.876691	  0.504081	  1.390087	  0.681641	  0.388739	  1.360436	  0.469547	  0.490575	  1.329529	  0.418289	  0.484763	  1.243105	  0.343024	  0.443369	  1.097630	  0.153140	  0.504728	  1.145567	  0.033236	  0.483090	  1.553154	  0.007876	  0.769766	  1.029207	  0.157206	  0.566368	  1.475868	  1.427944	  0.879516	  1.410870	  1.452446	  0.703064	  1.492075	  1.441213	  0.539169	
