BTS ASCII format

Type:         	3D vector tracks
Measure unit: 	%

Tracks:       	8
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	 vRLASIS.X	 vRLASIS.Y	 vRLASIS.Z	 vLRASIS.X	 vLRASIS.Y	 vLRASIS.Z	    vRFz.X	    vRFz.Y	    vRFz.Z	    vLFz.X	    vLFz.Y	    vLFz.Z	    vRFx.X	    vRFx.Y	    vRFx.Z	    vRFy.X	    vRFy.Y	    vRFy.Z	    vLFx.X	    vLFx.Y	    vLFx.Z	    vLFy.X	    vLFy.Y	    vLFy.Z	
   252	2.520	  6.125828	 11.564497	-99.139984	 -6.125828	-11.564497	 99.139984	-11.687945	  9.639167	-98.845734	-12.122953	 -5.820591	-99.091652	-98.032509	  8.503682	-17.813313	  7.008780	 99.359787	  8.860548	-96.186218	-26.554955	  6.561008	-26.755836	 96.324654	 -2.384728	
   253	2.530	  6.642752	 11.291485	-99.138168	 -6.642752	-11.291485	 99.138168	-11.409514	  9.881037	-98.854378	-11.006987	 -5.585185	-99.235336	-97.821594	 10.837051	-17.705782	  9.388010	 99.166122	  8.828658	-96.140259	-26.787611	  6.282874	-26.979790	 96.261147	 -2.425246	
   254	2.540	  7.160703	 11.015705	-99.133133	 -7.160703	-11.015705	 99.133133	-11.112827	 10.137976	-98.862160	-10.457168	 -5.453492	-99.302101	-97.520538	 13.445455	-17.577402	 12.049613	 98.881851	  8.785532	-96.302940	-26.216286	  6.200876	-26.409206	 96.416977	 -2.513982	
   255	2.550	  7.659776	 10.730874	-99.127075	 -7.659776	-10.730874	 99.127075	-10.860634	 10.432739	-98.859520	-10.436047	 -5.377847	-99.308449	-97.106895	 16.333899	-17.419933	 14.996308	 98.481621	  8.745376	-96.683777	-24.798731	  6.104931	-24.991489	 96.791458	 -2.615259	
   256	2.560	  8.094647	 10.439294	-99.123650	 -8.094647	-10.439294	 99.123650	-10.662206	 10.794064	-98.842331	-10.625487	 -5.251781	-99.295105	-96.554810	 19.502987	-17.227964	 18.224640	 97.937027	  8.729293	-97.238991	-22.589531	  5.855859	-22.774914	 97.334244	 -2.710945	
   257	2.570	  8.444604	 10.150438	-99.124458	 -8.444604	-10.150438	 99.124458	-10.350803	 11.180086	-98.832520	-10.582675	 -4.975963	-99.313881	-95.838524	 22.959080	-16.966381	 21.745556	 97.216736	  8.719878	-97.871262	-19.789742	  5.438993	-19.959850	 97.948311	 -2.780664	
   258	2.580	  8.701298	  9.881426	-99.129433	 -8.701298	 -9.881426	 99.129433	 -9.842582	 11.560586	-98.840660	 -9.760692	 -4.484406	-99.421425	-94.908806	 26.736992	-16.656895	 25.593176	 96.276108	  8.712055	-98.467484	-16.734045	  4.911899	-16.882845	 98.525146	 -2.786507	
   259	2.590	  8.858234	  9.652886	-99.138054	 -8.858234	 -9.652886	 99.138054	 -9.062681	 11.895009	-98.875557	 -7.654791	 -3.764496	-99.635498	-93.694771	 30.882660	-16.356993	 29.811775	 95.055336	  8.702954	-98.952026	-13.761942	  4.371020	-13.886028	 98.995110	 -2.673465	
   260	2.600	  8.922501	  9.469866	-99.149940	 -8.922501	 -9.469866	 99.149940	 -7.913903	 12.117800	-98.947105	 -4.254776	 -2.923259	-99.866669	-92.124924	 35.413292	-16.090294	 34.417931	 93.486794	  8.696304	-99.302475	-11.105263	  3.961170	-11.206449	 99.340370	 -2.430407	
   261	2.610	  8.948036	  9.317851	-99.162041	 -8.948036	 -9.317851	 99.162041	 -6.318221	 12.126507	-99.060730	 -0.102189	 -2.143136	-99.976982	-90.118980	 40.338223	-15.855497	 39.423649	 91.489586	  8.685195	-99.526855	 -8.935681	  3.815529	 -9.020991	 99.569603	 -2.125183	
   262	2.620	  8.962270	  9.174166	-99.174156	 -8.962270	 -9.174166	 99.174156	 -4.376835	 11.878410	-99.195496	  4.140569	 -1.571907	-99.901878	-87.593903	 45.634060	-15.647409	 44.805229	 88.978561	  8.678001	-99.656174	 -7.285562	  3.945650	 -7.363763	 99.710892	 -1.874103	
   263	2.630	  8.986455	  9.011141	-99.186913	 -8.986455	 -9.011141	 99.186913	 -2.115834	 11.285549	-99.338608	  7.810589	 -1.271035	-99.686401	-84.475784	 51.245029	-15.420407	 50.506664	 85.870483	  8.679726	-99.723610	 -6.062694	  4.294671	 -6.142605	 99.795761	 -1.753713	
   264	2.640	  9.031816	  8.806816	-99.201141	 -9.031816	 -8.806816	 99.201141	  0.398954	 10.292106	-99.468155	 10.478767	 -1.208352	-99.442116	-80.732628	 57.042686	-15.112075	 56.391125	 82.121513	  8.723403	-99.753265	 -5.153195	  4.767638	 -5.242421	 99.846878	 -1.765694	
   265	2.650	  9.111675	  8.559951	-99.215446	 -9.111675	 -8.559951	 99.215446	  3.031095	  8.908013	-99.556313	 12.065395	 -1.301516	-99.260933	-76.416069	 62.807102	-14.691916	 62.225281	 77.779312	  8.853982	-99.761581	 -4.484776	  5.245398	 -4.588156	 99.877235	 -1.867298	
   266	2.660	  9.214977	  8.286055	-99.229156	 -9.214977	 -8.286055	 99.229156	  5.659788	  7.189938	-99.580475	 12.758305	 -1.473940	-99.171837	-71.696487	 68.257118	-14.162621	 67.713776	 73.018204	  9.120683	-99.761108	 -3.992400	  5.637477	 -4.111555	 99.895149	 -2.013635	
   267	2.670	  9.341769	  8.004360	-99.240425	 -9.341769	 -8.004360	 99.240425	  8.149545	  5.276932	-99.527580	 12.791822	 -1.670007	-99.164406	-66.883018	 73.084389	-13.613719	 72.541023	 68.165405	  9.553940	-99.757858	 -3.634213	  5.929736	 -3.768494	 99.905434	 -2.168607	
   268	2.680	  9.499435	  7.731763	-99.247070	 -9.499435	 -7.731763	 99.247070	 10.299282	  3.420014	-99.409393	 12.465523	 -1.863524	-99.202507	-62.368923	 77.038910	-13.233459	 76.467499	 63.643311	 10.111936	-99.753853	 -3.394195	  6.135836	 -3.542339	 99.910263	 -2.321939	
   269	2.690	  9.687378	  7.477857	-99.248352	 -9.687378	 -7.477857	 99.248352	 11.914574	  1.909965	-99.269310	 12.052991	 -2.050533	-99.249794	-58.487148	 80.024666	-13.240361	 79.423058	 59.815067	 10.683429	-99.749825	 -3.252302	  6.276637	 -3.413528	 99.910980	 -2.478736	
   270	2.700	  9.910092	  7.241292	-99.243912	 -9.910092	 -7.241292	 99.243912	 12.938317	  0.941389	-99.154999	 11.803243	 -2.239926	-99.275711	-55.470097	 82.050797	-13.810704	 81.444130	 56.939728	 11.167892	-99.745216	 -3.182401	  6.384632	 -3.357449	 99.908394	 -2.653380	
   271	2.710	 10.152133	  7.014715	-99.235718	-10.152133	 -7.014715	 99.235718	 13.399132	  0.612802	-99.096359	 11.885962	 -2.444469	-99.261009	-53.373421	 83.209557	-15.081376	 82.650635	 55.102169	 11.516201	-99.739662	 -3.160911	  6.481470	 -3.352045	 99.902824	 -2.861664	
   272	2.720	 10.401485	  6.790792	-99.225471	-10.401485	 -6.790792	 99.225471	 13.432503	  0.852148	-99.090073	 12.449682	 -2.690056	-99.185524	-52.145470	 83.612083	-17.025570	 83.172890	 54.262417	 11.741436	-99.732841	 -3.184561	  6.574126	 -3.396366	 99.893105	 -3.135555	
   273	2.730	 10.625143	  6.560637	-99.217262	-10.625143	 -6.560637	 99.217262	 13.196995	  1.491407	-99.114151	 13.507670	 -2.998213	-99.038139	-51.695877	 83.360466	-19.456833	 83.116165	 54.318218	 11.884217	-99.724510	 -3.250638	  6.667501	 -3.489614	 99.877808	 -3.499576	
   274	2.740	 10.803622	  6.319034	-99.213669	-10.803622	 -6.319034	 99.213669	 12.961234	  2.198485	-99.132095	 14.840235	 -3.364848	-98.835442	-51.938694	 82.541878	-22.118101	 82.541977	 55.158432	 12.015391	-99.714890	 -3.348726	  6.762219	 -3.620901	 99.856598	 -3.943295	
   275	2.750	 10.914622	  6.062560	-99.217522	-10.914622	 -6.062560	 99.217522	 12.921958	  2.686978	-99.125191	 16.171410	 -3.767627	-98.611816	-52.788342	 81.248535	-24.739986	 81.500641	 56.654884	 12.160162	-99.704979	 -3.467152	  6.848061	 -3.776010	 99.830284	 -4.433411	
   276	2.760	 10.949223	  5.790027	-99.229988	-10.949223	 -5.790027	 99.229988	 13.174939	  2.796848	-99.088844	 17.319418	 -4.181447	-98.399963	-54.233135	 79.548691	-27.032804	 80.003845	 58.721561	 12.294836	-99.695496	 -3.597427	  6.918584	 -3.943688	 99.800262	 -4.935082	
   277	2.770	 10.903234	  5.500227	-99.251534	-10.903234	 -5.500227	 99.251534	 13.785958	  2.456837	-99.014702	 18.142654	 -4.579142	-98.233780	-56.217670	 77.510414	-28.839371	 78.078125	 61.239552	 12.390456	-99.687187	 -3.726501	  6.969768	 -4.107765	 99.769058	 -5.409365	
   278	2.780	 10.782247	  5.195217	-99.281181	-10.782247	 -5.195217	 99.281181	 14.827056	  1.648168	-98.880943	 18.561970	 -4.939517	-98.137932	-58.633911	 75.187515	-30.147999	 75.766914	 64.069435	 12.429063	-99.680733	 -3.841400	  6.999623	 -4.252667	 99.739609	 -5.824490	
   279	2.790	 10.600224	  4.877686	-99.316879	-10.600224	 -4.877686	 99.316879	 16.182528	  0.555979	-98.680374	 18.701420	 -5.268653	-98.094330	-61.367882	 72.610268	-31.011814	 73.122047	 67.083298	 12.369191	-99.675697	 -3.937409	  7.018027	 -4.374656	 99.712341	 -6.189572	
   280	2.800	 10.359750	  4.550972	-99.357758	-10.359750	 -4.550972	 99.357758	 17.678005	 -0.568065	-98.423401	 18.718218	 -5.584461	-98.073654	-64.324791	 69.776230	-31.521406	 70.168488	 70.196823	 12.197938	-99.671234	 -4.010424	  7.040037	 -4.472250	 99.686310	 -6.529856	
   281	2.810	 10.081285	  4.220517	-99.400978	-10.081285	 -4.220517	 99.400978	 19.189783	 -1.558032	-98.129120	 18.722239	 -5.902230	-98.054276	-67.405174	 66.666374	-31.814093	 66.917381	 73.348083	 11.921551	-99.666824	 -4.055928	  7.076248	 -4.543176	 99.660484	 -6.866375	
   282	2.820	  9.777506	  3.897599	-99.444504	 -9.777506	 -3.897599	 99.444504	 20.607241	 -2.297957	-97.826691	 18.765202	 -6.227313	-98.025955	-70.562569	 63.234447	-31.973881	 63.339172	 76.517067	 11.545036	-99.662193	 -4.070103	  7.133059	 -4.584807	 99.634514	 -7.207174	
   283	2.830	  9.464526	  3.591957	-99.486282	 -9.464526	 -3.591957	 99.486282	 21.818003	 -2.712672	-97.553146	 18.866823	 -6.559011	-97.984810	-73.767242	 59.432175	-32.034523	 59.394222	 79.685814	 11.067833	-99.657173	 -4.052912	  7.212653	 -4.597566	 99.608307	 -7.552941	
   284	2.840	  9.142143	  3.312804	-99.526108	 -9.142143	 -3.312804	 99.526108	 22.837385	 -2.847479	-97.315697	 18.986229	 -6.886140	-97.939285	-76.888351	 55.301785	-32.091957	 55.136005	 82.761139	 10.517333	-99.651955	 -4.003367	  7.311653	 -4.579464	 99.583054	 -7.889476	
   285	2.850	  8.818418	  3.070035	-99.563095	 -8.818418	 -3.070035	 99.563095	 23.748291	 -2.795923	-97.098930	 19.100115	 -7.197346	-97.894760	-79.824081	 50.885738	-32.229759	 50.613029	 85.674240	  9.911896	-99.646599	 -3.925442	  7.426076	 -4.533436	 99.559715	 -8.204268	
   286	2.860	  8.489293	  2.868216	-99.597717	 -8.489293	 -2.868216	 99.597717	 24.565432	 -2.579789	-96.901413	 19.197990	 -7.486540	-97.853920	-82.496490	 46.225296	-32.520000	 45.864315	 88.376770	  9.274201	-99.640968	 -3.822971	  7.553953	 -4.462771	 99.538872	 -8.491004	
   287	2.870	  8.154355	  2.706265	-99.630234	 -8.154355	 -2.706265	 99.630234	 25.323412	 -2.240173	-96.714561	 19.275743	 -7.755110	-97.817703	-84.804558	 41.413315	-33.062439	 40.981571	 90.807953	  8.627117	-99.634880	 -3.699995	  7.694202	 -4.371572	 99.520348	 -8.751551	
   288	2.880	  7.809937	  2.587298	-99.660980	 -7.809937	 -2.587298	 99.660980	 26.067465	 -1.821088	-96.525497	 19.305538	 -8.002532	-97.791901	-86.658401	 36.554890	-33.971485	 36.067795	 92.926414	  7.987204	-99.628189	 -3.556956	  7.846766	 -4.260098	 99.504494	 -8.983684	
   289	2.890	  7.458714	  2.512529	-99.689796	 -7.458714	 -2.512529	 99.689796	 26.796930	 -1.328455	-96.333588	 19.245672	 -8.226647	-97.785103	-88.110474	 31.628460	-35.159435	 31.086748	 94.761436	  7.340566	-99.620941	 -3.390546	  8.010804	 -4.124515	 99.492104	 -9.182027	
   290	2.900	  7.103281	  2.480395	-99.716553	 -7.103281	 -2.480395	 99.716553	 27.573723	 -0.798702	-96.119987	 19.071278	 -8.426346	-97.802261	-89.208458	 26.633177	-36.503757	 26.029169	 96.322578	  6.666544	-99.613174	 -3.195990	  8.185412	 -3.959599	 99.483788	 -9.343336	
   291	2.910	  6.731145	  2.490891	-99.742104	 -6.731145	 -2.490891	 99.742104	 28.534016	 -0.288917	-95.842194	 18.776417	 -8.598729	-97.844299	-90.007713	 21.602459	-37.841049	 20.929794	 97.604790	  5.936961	-99.604866	 -2.971725	  8.369003	 -3.763236	 99.479942	 -9.464641	
   292	2.920	  6.334081	  2.543806	-99.766769	 -6.334081	 -2.543806	 99.766769	 29.687904	  0.225719	-95.491241	 18.375727	 -8.742202	-97.907646	-90.584175	 16.571722	-38.985706	 15.821892	 98.605904	  5.152055	-99.595711	 -2.720003	  8.561241	 -3.537475	 99.480400	 -9.546561	
   293	2.930	  5.911052	  2.633488	-99.790398	 -5.911052	 -2.633488	 99.790398	 30.955393	  0.793238	-95.084885	 17.940939	 -8.868529	-97.976891	-91.029594	 11.555442	-39.750275	 10.722829	 99.329567	  4.319523	-99.585289	 -2.445604	  8.762969	 -3.288462	 99.483124	 -9.607031	
   294	2.940	  5.446359	  2.754681	-99.813568	 -5.446359	 -2.754681	 99.813568	 32.233974	  1.447945	-94.651329	 17.547235	 -8.992483	-98.036880	-91.380577	  6.584834	-40.077793	  5.673220	 99.779030	  3.458430	-99.573151	 -2.154263	  8.974831	 -3.023649	 99.485756	 -9.666573	
   295	2.950	  4.956102	  2.906401	-99.834808	 -4.956102	 -2.906401	 99.834808	 33.254330	  2.223170	-94.282593	 17.204977	 -9.116760	-98.086052	-91.652802	  1.703117	-39.960766	  0.719232	 99.963326	  2.610801	-99.559227	 -1.848188	  9.194842	 -2.745352	 99.487778	 -9.728600	
   296	2.960	  4.528463	  3.102236	-99.849228	 -4.528463	 -3.102236	 99.849228	 33.670799	  3.090485	-94.110176	 16.893505	 -9.239710	-98.128677	-91.851578	 -3.058443	-39.419956	 -4.104158	 99.899307	  1.812206	-99.543419	 -1.525445	  9.422314	 -2.451278	 99.489449	 -9.789843	
   297	2.970	  4.189965	  3.346421	-99.856125	 -4.189965	 -3.346421	 99.856125	 33.251251	  3.924139	-94.228210	 16.567173	 -9.351337	-98.173729	-91.988136	 -7.674783	-38.461418	 -8.753641	 99.610504	  1.059300	-99.526161	 -1.175757	  9.651979	 -2.129270	 99.492279	 -9.836256	
   298	2.980	  3.949805	  3.639078	-99.855682	 -3.949805	 -3.639078	 99.855682	 31.931490	  4.571559	-94.654533	 16.183224	 -9.437567	-98.229507	-92.076057	-12.079391	-37.095661	-13.147050	 99.131378	  0.352652	-99.507942	 -0.783454	  9.876998	 -1.761031	 99.498161	 -9.849584	
   299	2.990	  3.844415	  3.978456	-99.846848	 -3.844415	 -3.978456	 99.846848	 29.818642	  4.900279	-95.324898	 15.727143	 -9.488873	-98.298615	-92.115051	-16.235426	-35.372715	-17.235437	 98.502960	 -0.327777	-99.488815	 -0.327647	 10.092996	 -1.323673	 99.508125	 -9.817408	
   300	3.000	  3.845296	  4.352146	-99.831215	 -3.845296	 -4.352146	 99.831215	 27.180359	  4.845440	-96.113213	 15.208158	 -9.505352	-98.378662	-92.116539	-20.090666	-33.330284	-20.962851	 97.773003	 -0.999077	-99.468124	  0.213030	 10.297924	 -0.795101	 99.521484	 -9.738685	
   301	3.010	  3.826088	  4.715302	-99.815460	 -3.826088	 -4.715302	 99.815460	 24.415373	  4.460842	-96.871002	 14.602341	 -9.476128	-98.473213	-92.080238	-23.570559	-31.075060	-24.271677	 96.995667	 -1.650852	-99.445030	  0.867815	 10.484937	 -0.143532	 99.538040	 -9.599879	
   302	3.020	  3.775537	  5.046397	-99.801201	 -3.775537	 -5.046397	 99.801201	 21.935305	  3.906571	-97.486313	 13.948308	 -9.409416	-98.574379	-91.982277	-26.629850	-28.811663	-27.150164	 96.217415	 -2.253310	-99.417763	  1.665285	 10.645874	  0.659974	 99.554131	 -9.409553	
   303	3.030	  3.698056	  5.326871	-99.789520	 -3.698056	 -5.326871	 99.789520	 20.032524	  3.374980	-97.914795	 13.263761	 -9.312153	-98.678047	-91.806679	-29.225821	-26.784054	-29.589821	 95.481987	 -2.762697	-99.382637	  2.627232	 10.779073	  1.636833	 99.564674	 -9.175810	
   304	3.040	  3.571164	  5.544501	-99.782288	 -3.571164	 -5.544501	 99.782288	 18.787453	  3.012171	-98.173103	 12.488697	 -9.172592	-98.792183	-91.589325	-31.255531	-25.189028	-31.511555	 94.854034	 -3.120053	-99.334892	  3.774161	 10.878181	  2.809433	 99.564507	 -8.889149	
   305	3.050	  3.428478	  5.694910	-99.778824	 -3.428478	 -5.694910	 99.778824	 18.166361	  2.904053	-98.293182	 11.590951	 -8.974191	-98.919731	-91.369995	-32.653885	-24.191874	-32.862965	 94.388741	 -3.284975	-99.268585	  5.131367	 10.927812	  4.205795	 99.546021	 -8.538194	
   306	3.060	  3.328696	  5.798920	-99.776207	 -3.328696	 -5.798920	 99.776207	 18.001001	  3.032552	-98.319717	 10.615392	 -8.725113	-99.051430	-91.213379	-33.363102	-23.812250	-33.584751	 94.135704	 -3.245409	-99.175926	  6.712674	 10.912173	  5.838934	 99.497086	 -8.138607	
   307	3.070	  3.248978	  5.859875	-99.775276	 -3.248978	 -5.859875	 99.775276	 18.146835	  3.325443	-98.283432	  9.577906	 -8.426477	-99.182953	-91.214119	-33.299061	-23.898876	-33.579296	 94.145325	 -3.014578	-99.046028	  8.523514	 10.827489	  7.712546	 99.404320	 -7.700499	
   308	3.080	  3.189419	  5.892212	-99.775299	 -3.189419	 -5.892212	 99.775299	 18.497902	  3.685139	-98.205132	  8.454292	 -8.055819	-99.315804	-91.473938	-32.374458	-24.174637	-32.736115	 94.453552	 -2.621808	-98.865547	 10.580387	 10.661083	  9.844028	 99.252563	 -7.212712	
   309	3.090	  3.171206	  5.905531	-99.775085	 -3.171206	 -5.905531	 99.775085	 18.972952	  4.030251	-98.100891	  7.326010	 -7.621252	-99.439659	-92.048378	-30.552095	-24.365257	-30.995903	 95.052025	 -2.089689	-98.618286	 12.891941	 10.403455	 12.239308	 99.022606	 -6.687582	
   310	3.100	  3.171749	  5.907765	-99.774940	 -3.171749	 -5.907765	 99.774940	 19.449137	  4.283821	-97.996834	  6.216694	 -7.129588	-99.551605	-92.934647	-27.857765	-24.230053	-28.366137	 95.881668	 -1.438383	-98.283203	 15.464671	 10.062590	 14.900756	 98.692947	 -6.137587	
   311	3.110	  3.183501	  5.889766	-99.775627	 -3.183501	 -5.889766	 99.775627	 19.729607	  4.369949	-97.936951	  5.097421	 -6.572139	-99.653519	-94.053017	-24.416225	-23.619431	-24.960032	 96.832314	 -0.707592	-97.830162	 18.323458	  9.670045	 17.849434	 98.236557	 -5.565666	
   312	3.120	  3.238685	  5.845723	-99.776443	 -3.238685	 -5.845723	 99.776443	 19.427862	  4.205752	-98.004440	  3.913345	 -5.927668	-99.747429	-95.247780	-20.477505	-22.550650	-21.025150	 97.764732	  0.027554	-97.220299	 21.504423	  9.261381	 21.118694	 97.618004	 -4.972583	
   313	3.130	  3.342576	  5.768809	-99.777489	 -3.342576	 -5.768809	 99.777489	 18.106293	  3.758965	-98.275284	  2.653829	 -5.203516	-99.829254	-96.335876	-16.393133	-21.228842	-16.915031	 98.556862	  0.653300	-96.411362	 25.020119	  8.879329	 24.716278	 96.797966	 -4.388463	
   314	3.140	  3.479159	  5.655756	-99.779297	 -3.479159	 -5.655756	 99.779297	 15.492575	  3.069342	-98.744926	  1.235903	 -4.375662	-99.896584	-97.198792	-12.492235	-19.908270	-12.958024	 99.151344	  1.048927	-95.340820	 28.921711	  8.582686	 28.690920	 95.718872	 -3.837712	
   315	3.150	  3.645612	  5.510162	-99.781502	 -3.645612	 -5.510162	 99.781502	 11.535946	  2.257012	-99.306740	 -0.397960	 -3.413805	-99.940918	-97.800728	 -9.009780	-18.810682	 -9.396229	 99.550690	  1.171045	-93.936165	 33.243053	  8.420002	 33.075516	 94.312065	 -3.353239	
   316	3.160	  3.831219	  5.354262	-99.783035	 -3.831219	 -5.354262	 99.783035	  6.591479	  1.523528	-99.770889	 -2.277426	 -2.280224	-99.948051	-98.157715	 -6.078201	-18.114035	 -6.382667	 99.790016	  1.102142	-92.121094	 37.985840	  8.413095	 37.871933	 92.503387	 -2.973334	
   317	3.170	  4.003841	  5.213861	-99.783691	 -4.003841	 -5.213861	 99.783691	  1.314746	  1.049058	-99.985855	 -4.397231	 -0.932680	-99.898926	-98.318977	 -3.724531	-17.874763	 -3.966151	 99.916351	  0.996177	-89.812508	 43.132244	  8.562860	 43.062798	 90.211418	 -2.737722	
   318	3.180	  4.113818	  5.099445	-99.785133	 -4.113818	 -5.099445	 99.785133	 -3.554491	  0.912233	-99.932648	 -6.694791	  0.654227	-99.773499	-98.354469	 -1.877473	-17.968658	 -2.088673	 99.973312	  0.986896	-86.912918	 48.663094	  8.834464	 48.628105	 87.338821	 -2.690249	
   319	3.190	  4.131968	  5.019970	-99.788406	 -4.131968	 -5.019970	 99.788406	 -7.447074	  1.089011	-99.716370	 -9.054121	  2.470181	-99.558632	-98.327980	 -0.466075	-18.204134	 -0.685609	 99.991112	  1.143214	-83.386490	 54.435696	  9.135019	 54.421192	 83.845711	 -2.868883	
   320	3.200	  4.048428	  4.982193	-99.793724	 -4.048428	 -4.982193	 99.793724	 -9.957289	  1.484023	-99.491959	-11.312119	  4.442103	-99.258766	-98.279640	  0.539556	-18.461372	  0.273931	 99.988907	  1.464021	-79.337929	 60.147636	  9.367743	 60.134518	 79.831558	 -3.280604	
   321	3.210	  3.849710	  4.984599	-99.801468	 -3.849710	 -4.984599	 99.801468	-10.950963	  1.974338	-99.378960	-13.382493	  6.503227	-98.886887	-98.231056	  1.167994	-18.689459	  0.828233	 99.978615	  1.894985	-74.848160	 65.637604	  9.458273	 65.601913	 75.372498	 -3.921174	
   322	3.220	  3.541006	  5.028088	-99.810722	 -3.541006	 -5.028088	 99.810722	-10.574322	  2.457763	-99.408966	-15.197526	  8.561609	-98.466919	-98.200043	  1.554466	-18.823811	  1.131732	 99.965950	  2.351149	-70.054214	 70.743050	  9.371683	 70.658562	 70.602020	 -4.766761	
   323	3.230	  3.148477	  5.117311	-99.819336	 -3.148477	 -5.117311	 99.819336	 -9.245668	  2.874863	-99.530159	-16.723482	 10.518624	-98.028992	-98.184135	  1.774543	-18.887224	  1.273910	 99.953545	  2.768754	-65.291267	 75.183884	  9.188789	 75.031158	 65.859352	 -5.733329	
   324	3.240	  2.675056	  5.248958	-99.826309	 -2.675056	 -5.248958	 99.826309	 -7.493168	  3.204926	-99.667351	-17.904261	 12.238033	-97.620018	-98.176033	  1.882360	-18.918871	  1.315993	 99.942818	  3.114846	-60.854595	 78.826462	  9.116315	 78.600639	 61.456448	 -6.711536	
   325	3.250	  2.134499	  5.412508	-99.830597	 -2.134499	 -5.412508	 99.830597	 -5.856954	  3.465681	-99.768158	-18.676762	 13.587735	-97.296211	-98.184708	  1.966478	-18.865231	  1.349726	 99.933334	  3.392182	-56.755917	 81.797112	  9.380756	 81.508415	 57.430164	 -7.625862	
   326	3.260	  1.556678	  5.592993	-99.831329	 -1.556678	 -5.592993	 99.831329	 -4.804132	  3.699228	-99.816010	-18.929115	 14.367789	-97.135239	-98.217972	  2.108269	-18.675795	  1.454032	 99.923393	  3.633225	-53.262932	 84.021553	 10.170448	 83.708862	 54.071171	 -8.314713	
   327	3.270	  0.956251	  5.773944	-99.828590	 -0.956251	 -5.773944	 99.828590	 -4.482271	  3.942832	-99.821655	-18.640945	 14.447178	-97.179184	-98.266205	  2.208632	-18.408579	  1.519126	 99.913223	  3.878236	-50.656658	 85.432732	 11.625455	 85.172119	 51.679836	 -8.654744	
   328	3.280	  0.350815	  5.947703	-99.822350	 -0.350815	 -5.947703	 99.822350	 -4.694395	  4.208236	-99.801071	-17.915855	 13.856466	-97.401337	-98.325096	  2.235010	-18.088106	  1.508984	 99.902802	  4.141547	-48.880474	 86.148048	 13.755473	 86.044724	 50.208466	 -8.684201	
   329	3.290	 -0.216076	  6.118879	-99.812386	  0.216076	 -6.118879	 99.812386	 -5.106194	  4.480744	-99.768982	-16.955446	 12.775596	-97.720505	-98.387802	  2.218921	-17.745913	  1.457122	 99.892006	  4.411693	-47.916595	 86.223778	 16.415207	 86.396957	 49.631451	 -8.502080	
   330	3.300	 -0.728150	  6.301898	-99.798576	  0.728150	 -6.301898	 99.798576	 -5.394879	  4.725685	-99.742485	-16.041496	 11.510357	-98.031540	-98.438072	  2.194467	-17.467989	  1.400340	 99.881706	  4.656540	-47.873451	 85.633995	 19.363691	 86.186157	 50.042534	 -8.227428	
   331	3.310	 -1.163555	  6.519064	-99.780502	  1.163555	 -6.519064	 99.780502	 -5.274679	  4.904601	-99.740280	-15.437131	 10.424328	-98.249832	-98.471977	  2.158957	-17.280315	  1.340295	 99.873802	  4.840286	-48.634602	 84.477768	 22.319988	 85.460815	 51.309933	 -7.983710	
   332	3.320	 -1.523060	  6.783083	-99.758057	  1.523060	 -6.783083	 99.758057	 -4.721883	  5.004707	-99.763000	-15.277987	  9.746126	-98.344269	-98.492393	  2.165715	-17.162666	  1.333967	 99.868660	  4.946869	-50.009720	 82.908569	 25.003925	 84.304977	 53.211487	 -7.823581	
   333	3.330	 -1.802725	  7.097590	-99.731514	  1.802725	 -7.097590	 99.731514	 -3.917350	  5.039706	-99.796066	-15.570114	  9.509220	-98.321648	-98.497063	  2.244391	-17.125740	  1.408320	 99.865601	  4.987936	-51.960236	 80.989914	 27.217051	 82.717827	 55.661720	 -7.715763	
   334	3.340	 -1.997159	  7.459705	-99.701378	  1.997159	 -7.459705	 99.701378	 -3.078446	  5.038411	-99.825539	-16.243750	  9.625584	-98.201271	-98.481384	  2.406656	-17.193743	  1.568887	 99.863007	  4.991920	-54.411930	 78.778229	 28.867519	 80.716034	 58.540230	 -7.613417	
   335	3.350	 -2.115635	  7.853836	-99.668655	  2.115635	 -7.853836	 99.668655	 -2.353457	  5.023150	-99.846031	-17.164968	  9.941717	-98.012886	-98.449547	  2.630746	-17.342594	  1.790880	 99.859779	  4.981629	-57.274975	 76.303986	 29.954634	 78.326279	 61.720253	 -7.456802	
   336	3.360	 -2.172906	  8.260598	-99.634537	  2.172906	 -8.260598	 99.634537	 -1.816552	  5.006345	-99.858078	-18.212994	 10.312927	-97.785118	-98.401711	  2.914516	-17.567280	  2.070550	 99.855026	  4.968526	-60.470325	 73.560623	 30.531544	 75.560196	 65.105408	 -7.207129	
   337	3.370	 -2.162078	  8.666311	-99.600304	  2.162078	 -8.666311	 99.600304	 -1.412497	  4.982003	-99.865829	-19.279224	 10.599694	-97.549774	-98.336632	  3.265009	-17.867487	  2.416353	 99.848328	  4.946953	-63.913948	 70.526161	 30.676836	 72.422119	 68.614952	 -6.857471	
   338	3.380	 -2.100203	  9.055572	-99.566994	  2.100203	 -9.055572	 99.566994	 -1.022418	  4.936521	-99.872849	-20.290075	 10.723003	-97.331032	-98.258430	  3.668266	-18.216051	  2.817777	 99.839821	  4.906043	-67.511971	 67.172691	 30.495314	 68.916046	 72.176369	 -6.414852	
