BTS ASCII format

Type:         	Joint angle tracks
Measure unit: 	deg

Tracks:       	14
Frequency:    	100 Hz
Frames:       	501
Start time:   	0.000

 Frame	 Time	     jRK.X	     jRK.Y	     jRK.Z	    jRHP.X	    jRHP.Y	    jRHP.Z	    jLHP.X	    jLHP.Y	    jLHP.Z	     jLK.X	     jLK.Y	     jLK.Z	    jRSP.X	    jRSP.Y	    jRSP.Z	    jLSP.X	    jLSP.Y	    jLSP.Z	     jLP.X	     jLP.Y	     jLP.Z	     jRP.X	     jRP.Y	     jRP.Z	    jLSH.X	    jLSH.Y	    jLSH.Z	    jRSH.X	    jRSH.Y	    jRSH.Z	     jRF.X	     jRF.Y	     jRF.Z	     jLF.X	     jLF.Y	     jLF.Z	     jRA.X	     jRA.Y	     jRA.Z	     jLA.X	     jLA.Y	     jLA.Z	
   404	4.040	-11.793922	 11.691832	 31.464796	  4.492852	 -8.882602	 21.364265	 -1.099050	  0.142936	-11.063313	  3.353797	  3.410529	  2.098476	  7.475672	  4.294459	-15.083918	 -7.475672	 -4.294459	-15.083918	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-34.157307	-180.000000	 90.000000	-24.151600	-180.000000	 90.000000	  0.636100	-13.956553	  2.971146	  0.447395	-11.266504	  9.724031	
   405	4.050	-13.473413	 10.748547	 28.091949	  3.973805	 -8.816226	 21.376745	 -0.682977	  0.078711	-12.006025	  3.264081	  3.507168	  1.534442	  7.738230	  4.245090	-15.037073	 -7.738230	 -4.245090	-15.037073	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-31.162350	180.000000	 90.000000	-24.557701	180.000000	 90.000000	  0.715035	-12.983319	  2.651637	  0.436999	-11.368625	  9.740000	
   406	4.060	-14.827621	  9.696020	 24.736647	  3.309752	 -8.775579	 21.298647	 -0.361970	  0.030363	-12.946548	  3.268115	  3.575725	  1.010979	  7.993883	  4.224540	-14.969159	 -7.993883	 -4.224540	-14.969159	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-28.335669	-180.000000	 90.000000	-24.991024	180.000000	 90.000000	  0.832361	-11.889423	  2.268080	  0.433839	-11.438478	  9.735984	
   407	4.070	-15.679570	  8.620568	 21.437044	  2.551826	 -8.762784	 21.146036	 -0.156619	 -0.000227	-13.882729	  3.382548	  3.617529	  0.526041	  8.235668	  4.228700	-14.880558	 -8.235668	 -4.228700	-14.880558	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.743851	180.000000	 90.000000	-25.453070	-180.000000	 90.000000	  0.972074	-10.894133	  1.864006	  0.436782	-11.489938	  9.710043	
   408	4.080	-15.932427	  7.590951	 18.253880	  1.752621	 -8.780179	 20.948460	 -0.066921	 -0.010586	-14.804925	  3.580537	  3.635648	  0.079932	  8.466131	  4.255725	-14.765060	 -8.466131	 -4.255725	-14.765060	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.388441	-180.000000	 90.000000	-25.967299	180.000000	 90.000000	  1.113299	-10.114199	  1.489541	  0.443038	-11.509491	  9.651699	
   409	4.090	-15.551560	  6.648381	 15.265873	  0.965384	 -8.827415	 20.743832	 -0.088509	 -0.000408	-15.690442	  3.797118	  3.633680	 -0.316960	  8.682913	  4.304726	-14.612055	 -8.682913	 -4.304726	-14.612055	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-21.266603	180.000000	 90.000000	-26.577942	-180.000000	 90.000000	  1.238245	 -9.592340	  1.148326	  0.453065	-11.438971	  9.543776	
   410	4.100	-14.619361	  5.807276	 12.532861	  0.251743	 -8.898852	 20.557924	 -0.218734	  0.027030	-16.516399	  3.999259	  3.614984	 -0.633853	  8.870786	  4.370380	-14.432622	 -8.870786	 -4.370380	-14.432622	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-19.339544	-180.000000	 90.000000	-27.305077	-180.000000	 90.000000	  1.331901	 -9.284151	  0.831466	  0.469160	-11.245014	  9.388102	
   411	4.110	-13.354600	  5.055390	 10.104378	 -0.340049	 -8.978889	 20.408323	 -0.443998	  0.061187	-17.272823	  4.162562	  3.582503	 -0.855585	  9.029520	  4.442662	-14.245833	 -9.029520	 -4.442662	-14.245833	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-17.609434	-180.000000	 90.000000	-28.167229	-180.000000	 90.000000	  1.389145	 -9.054852	  0.509102	  0.491439	-10.915905	  9.185840	
   412	4.120	-12.019671	  4.378874	  8.059959	 -0.796322	 -9.057558	 20.314661	 -0.732001	  0.089487	-17.954487	  4.270629	  3.539997	 -0.962056	  9.165071	  4.512603	-14.068430	 -9.165071	 -4.512603	-14.068430	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-16.083662	180.000000	 90.000000	-29.187584	-180.000000	 90.000000	  1.414541	 -8.765826	  0.185624	  0.523256	-10.460227	  8.942651	
   413	4.130	-10.819263	  3.784929	  6.465408	 -1.101352	 -9.129940	 20.276474	 -1.054161	  0.097992	-18.566219	  4.360656	  3.491756	 -0.925443	  9.275138	  4.572684	-13.919441	 -9.275138	 -4.572684	-13.919441	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-14.786412	-180.000000	 90.000000	-30.355427	180.000000	 90.000000	  1.417358	 -8.400014	 -0.139377	  0.567259	 -9.935829	  8.674887	
   414	4.140	 -9.929478	  3.292833	  5.353219	 -1.251423	 -9.192811	 20.282742	 -1.373673	  0.076118	-19.122585	  4.494196	  3.439855	 -0.723405	  9.358518	  4.616685	-13.786345	 -9.358518	 -4.616685	-13.786345	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-13.756451	180.000000	 90.000000	-31.604734	-180.000000	 90.000000	  1.410251	 -7.963350	 -0.475716	  0.619779	 -9.437731	  8.409889	
   415	4.150	 -9.412793	  2.921404	  4.749990	 -1.266168	 -9.246653	 20.321737	 -1.655379	  0.015888	-19.634689	  4.667364	  3.383641	 -0.358634	  9.427536	  4.639427	-13.667390	 -9.427536	 -4.639427	-13.667390	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-13.176148	180.000000	 90.000000	-32.922729	180.000000	 90.000000	  1.406870	 -7.531161	 -0.884428	  0.677443	 -8.988990	  8.139311	
   416	4.160	 -9.190294	  2.688076	  4.679156	 -1.171476	 -9.300732	 20.387194	 -1.875402	 -0.084368	-20.100784	  4.874914	  3.319571	  0.176944	  9.489153	  4.639673	-13.567884	 -9.489153	 -4.639673	-13.567884	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-13.152004	180.000000	 90.000000	-34.306488	180.000000	 90.000000	  1.412981	 -7.230633	 -1.425256	  0.738696	 -8.597902	  7.855749	
   417	4.170	 -9.150944	  2.595987	  5.128661	 -0.985089	 -9.358363	 20.486391	 -2.029097	 -0.220435	-20.512829	  5.110247	  3.245200	  0.880676	  9.530512	  4.615668	-13.488282	 -9.530512	 -4.615668	-13.488282	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-13.662979	180.000000	 90.000000	-35.756763	180.000000	 90.000000	  1.431526	 -7.074159	 -2.158435	  0.798331	 -8.270264	  7.537210	
   418	4.180	 -9.177800	  2.626722	  6.065662	 -0.746223	 -9.407343	 20.642605	 -2.128985	 -0.390658	-20.860331	  5.332580	  3.159695	  1.737972	  9.533470	  4.557616	-13.432733	 -9.533470	 -4.557616	-13.432733	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-14.640198	180.000000	 90.000000	-37.298386	-180.000000	 90.000000	  1.465895	 -7.013985	 -3.014490	  0.855747	 -7.980185	  7.148743	
   419	4.190	 -9.118526	  2.755590	  7.450169	 -0.471410	 -9.428652	 20.878971	 -2.215120	 -0.591366	-21.124334	  5.488401	  3.060494	  2.748131	  9.479339	  4.453213	-13.466769	 -9.479339	 -4.453213	-13.466769	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-16.019848	180.000000	 90.000000	-38.995182	180.000000	 90.000000	  1.518258	 -7.098559	 -3.862902	  0.918033	 -7.669484	  6.652556	
   420	4.200	 -8.836976	  2.963042	  9.226325	 -0.164805	 -9.396499	 21.207745	 -2.337957	 -0.818338	-21.299952	  5.578318	  2.952956	  3.912258	  9.343568	  4.291563	-13.610741	 -9.343568	 -4.291563	-13.610741	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-17.572714	180.000000	 90.000000	-40.874508	180.000000	 90.000000	  1.584307	 -7.397357	 -4.497290	  0.989984	 -7.339410	  6.027246	
   421	4.210	 -8.261650	  3.217781	 11.296211	  0.175839	 -9.284627	 21.614824	 -2.545934	 -1.067326	-21.384836	  5.601258	  2.846548	  5.233994	  9.109483	  4.069949	-13.843529	 -9.109483	 -4.069949	-13.843529	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-19.040554	-180.000000	 90.000000	-42.955654	-180.000000	 90.000000	  1.651630	 -7.958876	 -4.719757	  1.077944	 -6.993651	  5.250647	
   422	4.220	 -7.343936	  3.490729	 13.514442	  0.545374	 -9.084191	 22.032196	 -2.878939	 -1.333863	-21.377058	  5.546479	  2.743266	  6.733487	  8.790408	  3.798130	-14.127186	 -8.790408	 -3.798130	-14.127186	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-20.356087	180.000000	 90.000000	-45.248890	-180.000000	 90.000000	  1.708352	 -8.907916	 -4.459437	  1.191381	 -6.605110	  4.308777	
   423	4.230	 -6.079773	  3.767580	 15.728384	  0.914605	 -8.817139	 22.369755	 -3.341836	 -1.607302	-21.267038	  5.404539	  2.640357	  8.431424	  8.422260	  3.500155	-14.427525	 -8.422260	 -3.500155	-14.427525	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-21.538519	-180.000000	 90.000000	-47.752167	-180.000000	 90.000000	  1.752586	-10.305115	 -3.808520	  1.337333	 -6.148124	  3.192260	
   424	4.240	 -4.525224	  4.025321	 17.782448	  1.212045	 -8.518113	 22.532436	 -3.909816	 -1.881885	-21.048685	  5.194698	  2.533792	 10.325081	  8.045214	  3.200897	-14.688793	 -8.045214	 -3.200897	-14.688793	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-22.513365	-180.000000	 90.000000	-50.453381	-180.000000	 90.000000	  1.784761	-12.036637	 -2.859438	  1.517960	 -5.638065	  1.891976	
   425	4.250	 -2.799371	  4.230989	 19.537598	  1.367216	 -8.231620	 22.442564	 -4.535525	 -2.148931	-20.703611	  4.926617	  2.403617	 12.415606	  7.696332	  2.927766	-14.857817	 -7.696332	 -2.927766	-14.857817	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.255583	180.000000	 90.000000	-53.342834	180.000000	 90.000000	  1.803087	-13.908278	 -1.719425	  1.736259	 -5.083622	  0.402728	
   426	4.260	 -1.068007	  4.364596	 20.910385	  1.318397	 -7.989488	 22.068598	 -5.165740	 -2.404516	-20.208387	  4.589868	  2.225243	 14.696033	  7.402258	  2.694285	-14.926499	 -7.402258	 -2.694285	-14.926499	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-23.846535	180.000000	 90.000000	-56.388081	-180.000000	 90.000000	  1.809363	-15.688247	 -0.523841	  1.988896	 -4.461983	 -1.243060	
   427	4.270	  0.480699	  4.418134	 21.890318	  1.043868	 -7.796723	 21.441277	 -5.739431	 -2.647183	-19.539879	  4.217728	  1.986011	 17.147955	  7.164188	  2.496601	-14.929064	 -7.164188	 -2.496601	-14.929064	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-24.294474	-180.000000	 90.000000	-59.524124	-180.000000	 90.000000	  1.801460	-17.118132	  0.634982	  2.262902	 -3.815474	 -2.960498	
   428	4.280	  1.640738	  4.404546	 22.489088	  0.621747	 -7.630498	 20.619474	 -6.219689	 -2.876024	-18.681416	  3.859783	  1.681594	 19.749668	  6.966065	  2.320297	-14.874544	 -6.966065	 -2.320297	-14.874544	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-24.578972	180.000000	 90.000000	-62.665771	180.000000	 90.000000	  1.778172	-18.018290	  1.720238	  2.546520	 -3.217379	 -4.673195	
   429	4.290	  2.220073	  4.366544	 22.735046	  0.202767	 -7.467197	 19.676907	 -6.586653	 -3.081418	-17.617073	  3.541508	  1.313929	 22.488594	  6.785365	  2.155672	-14.746230	 -6.785365	 -2.155672	-14.746230	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-24.752348	-180.000000	 90.000000	-65.689842	-180.000000	 90.000000	  1.742544	-18.326292	  2.677694	  2.827592	 -2.738453	 -6.276944	
   430	4.300	  2.122253	  4.342215	 22.683100	 -0.092082	 -7.285132	 18.696667	 -6.838830	 -3.255996	-16.332470	  3.305458	  0.898880	 25.356817	  6.600099	  1.990317	-14.592046	 -6.600099	 -1.990317	-14.592046	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-24.878912	-180.000000	 90.000000	-68.421600	180.000000	 90.000000	  1.701395	-18.050184	  3.455201	  3.092654	 -2.487857	 -7.650884	
   431	4.310	  1.420936	  4.352364	 22.397581	 -0.187556	 -7.074526	 17.734379	 -6.984929	 -3.392717	-14.835626	  3.237396	  0.462527	 28.341164	  6.395390	  1.819631	-14.408854	 -6.395390	 -1.819631	-14.408854	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-24.975094	180.000000	 90.000000	-70.676605	180.000000	 90.000000	  1.657778	-17.322117	  4.050725	  3.334185	 -2.650071	 -8.731017	
   432	4.320	  0.310677	  4.409940	 21.927868	 -0.051036	 -6.842993	 16.807589	 -7.051305	 -3.484280	-13.148314	  3.356556	  0.025327	 31.406439	  6.168568	  1.648450	-14.171128	 -6.168568	 -1.648450	-14.171128	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.050825	-180.000000	 90.000000	-72.303841	-180.000000	 90.000000	  1.613106	-16.380682	  4.506777	  3.545944	 -3.331574	 -9.502323	
   433	4.330	 -0.949062	  4.512240	 21.324314	  0.270971	 -6.613246	 15.905072	 -7.056935	 -3.524155	-11.308332	  3.658975	 -0.395292	 34.507793	  5.921380	  1.489285	-13.890688	 -5.921380	 -1.489285	-13.890688	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.115652	180.000000	 90.000000	-73.189880	180.000000	 90.000000	  1.566073	-15.467504	  4.879262	  3.705435	 -4.581355	 -9.893276	
   434	4.340	 -2.093495	  4.634871	 20.652559	  0.673437	 -6.408131	 15.015399	 -7.020521	 -3.504525	 -9.359112	  4.112103	 -0.786390	 37.590366	  5.658685	  1.357650	-13.616687	 -5.658685	 -1.357650	-13.616687	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.175972	-180.000000	 90.000000	-73.309204	180.000000	 90.000000	  1.519032	-14.760903	  5.220881	  3.795014	 -6.369144	 -9.903023	
   435	4.350	 -2.927705	  4.754193	 19.960424	  1.060838	 -6.245627	 14.113951	 -6.959131	 -3.416115	 -7.359243	  4.633262	 -1.140050	 40.574898	  5.385839	  1.271084	-13.351756	 -5.385839	 -1.271084	-13.351756	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.234543	-180.000000	 90.000000	-72.776260	180.000000	 90.000000	  1.476661	-14.364185	  5.572335	  3.807914	 -8.554844	 -9.578248	
   436	4.360	 -3.395749	  4.857455	 19.275976	  1.372957	 -6.144509	 13.184712	 -6.891154	 -3.245630	 -5.358408	  5.109246	 -1.456243	 43.379879	  5.103917	  1.248654	-13.148717	 -5.103917	 -1.248654	-13.148717	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.294750	180.000000	 90.000000	-71.793808	-180.000000	 90.000000	  1.443061	-14.270649	  5.951451	  3.745787	-10.896242	 -8.970866	
   437	4.370	 -3.541632	  4.929785	 18.615398	  1.555612	 -6.115023	 12.218296	 -6.832562	 -2.986018	 -3.404702	  5.449101	 -1.733431	 45.934753	  4.809720	  1.304817	-13.052167	 -4.809720	 -1.304817	-13.052167	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.360380	180.000000	 90.000000	-70.558380	180.000000	 90.000000	  1.420447	-14.371396	  6.351796	  3.617843	-13.141209	 -8.130193	
   438	4.380	 -3.476183	  4.958867	 17.977438	  1.583696	 -6.153276	 11.218559	 -6.808394	 -2.639646	 -1.531521	  5.580664	 -1.974443	 48.178295	  4.493088	  1.442263	-13.054731	 -4.493088	 -1.442263	-13.054731	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.433029	180.000000	 90.000000	-69.234818	-180.000000	 90.000000	  1.408522	-14.506994	  6.742831	  3.444219	-15.064915	 -7.155252	
   439	4.390	 -3.327452	  4.938922	 17.334194	  1.458545	 -6.241469	 10.174667	 -6.837703	 -2.224227	  0.222421	  5.490992	 -2.180099	 50.058422	  4.136206	  1.650100	-13.105180	 -4.136206	 -1.650100	-13.105180	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.513626	-180.000000	 90.000000	-67.940849	-180.000000	 90.000000	  1.404640	-14.532529	  7.091130	  3.242203	-16.513891	 -6.107903	
   440	4.400	 -3.205721	  4.874775	 16.662697	  1.205363	 -6.356878	  9.080752	 -6.935588	 -1.767692	  1.833136	  5.210653	 -2.351541	 51.550518	  3.725262	  1.909719	-13.184533	 -3.725262	 -1.909719	-13.184533	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.600664	-180.000000	 90.000000	-66.737465	-180.000000	 90.000000	  1.405112	-14.348438	  7.375334	  3.026140	-17.412380	 -5.035605	
   441	4.410	 -3.153918	  4.772897	 15.953514	  0.858216	 -6.472075	  7.940920	 -7.101763	 -1.303432	  3.294068	  4.794631	 -2.481692	 52.653305	  3.244398	  2.196617	-13.287327	 -3.244398	 -2.196617	-13.287327	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.692827	180.000000	 90.000000	-65.624588	-180.000000	 90.000000	  1.408863	-13.934752	  7.592268	  2.805575	-17.776510	 -3.964092	
   442	4.420	 -3.164402	  4.642733	 15.210205	  0.470064	 -6.568335	  6.771710	 -7.317000	 -0.856594	  4.615980	  4.313586	 -2.553999	 53.388603	  2.679954	  2.491955	-13.351006	 -2.679954	 -2.491955	-13.351006	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.790691	180.000000	 90.000000	-64.573143	-180.000000	 90.000000	  1.416989	-13.343710	  7.751316	  2.586565	-17.698902	 -2.915685	
   443	4.430	 -3.187415	  4.492980	 14.452534	  0.083757	 -6.633574	  5.595662	 -7.535264	 -0.450205	  5.816201	  3.829787	 -2.533117	 53.788357	  2.034271	  2.780054	-13.369188	 -2.034271	 -2.780054	-13.369188	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-25.894056	-180.000000	 90.000000	-63.522331	-180.000000	 90.000000	  1.431970	-12.669082	  7.878862	  2.370613	-17.299107	 -1.895207	
   444	4.440	 -3.162208	  4.333466	 13.707296	 -0.266104	 -6.668032	  4.442083	 -7.711611	 -0.096959	  6.926457	  3.384251	 -2.386976	 53.890789	  1.322049	  3.054082	-13.372502	 -1.322049	 -3.054082	-13.372502	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-26.001152	180.000000	 90.000000	-62.403313	-180.000000	 90.000000	  1.452688	-12.014486	  8.000911	  2.158628	-16.710615	 -0.912780	
   445	4.450	 -3.047236	  4.172241	 12.995667	 -0.552414	 -6.678123	  3.340922	 -7.795334	  0.199782	  7.983539	  3.006577	 -2.084372	 53.738857	  0.556549	  3.314216	-13.343817	 -0.556549	 -3.314216	-13.343817	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-26.111393	-180.000000	 90.000000	-61.134148	-180.000000	 90.000000	  1.474523	-11.463758	  8.133232	  1.947756	-16.080484	  0.052907	
   446	4.460	 -2.845052	  4.013067	 12.324443	 -0.773778	 -6.672141	  2.303333	 -7.740642	  0.440284	  9.007349	  2.682950	 -1.604419	 53.355373	 -0.224853	  3.563618	-13.234629	  0.224853	 -3.563618	-13.234629	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-26.225592	-180.000000	 90.000000	-59.656075	-180.000000	 90.000000	  1.491957	-11.043923	  8.281864	  1.732872	-15.501342	  1.007610	
   447	4.470	 -2.597132	  3.859787	 11.692382	 -0.944940	 -6.656301	  1.329890	 -7.523075	  0.628828	 10.007925	  2.387008	 -0.950902	 52.748222	 -0.983974	  3.803448	-13.101304	  0.983974	 -3.803448	-13.101304	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-26.344498	180.000000	 90.000000	-57.937340	180.000000	 90.000000	  1.501055	-10.730926	  8.448787	  1.514190	-15.036605	  1.949131	
   448	4.480	 -2.366665	  3.720837	 11.088997	 -1.072855	 -6.644939	  0.413631	 -7.154472	  0.784259	 10.991894	  2.109265	 -0.161481	 51.924667	 -1.696416	  4.043594	-12.991714	  1.696416	 -4.043594	-12.991714	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-26.469641	-180.000000	 90.000000	-55.973392	-180.000000	 90.000000	  1.499572	-10.482538	  8.627492	  1.298827	-14.746081	  2.868618	
   449	4.490	 -2.215056	  3.605317	 10.496719	 -1.157599	 -6.647534	 -0.462194	 -6.661640	  0.924044	 11.957644	  1.812792	  0.712880	 50.885170	 -2.342098	  4.290972	-12.925653	  2.342098	 -4.290972	-12.925653	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-26.603729	180.000000	 90.000000	-53.767017	-180.000000	 90.000000	  1.487989	-10.261305	  8.810343	  1.090322	-14.636000	  3.762717	
   450	4.500	 -2.181562	  3.520381	  9.892703	 -1.199830	 -6.672718	 -1.324773	 -6.082020	  1.068002	 12.887152	  1.437843	  1.611710	 49.607388	 -2.898828	  4.550987	-12.926653	  2.898828	 -4.550987	-12.926653	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-26.748125	180.000000	 90.000000	-51.362431	180.000000	 90.000000	  1.469249	-10.045583	  8.990462	  0.892459	-14.667140	  4.595249	
   451	4.510	 -2.279636	  3.469186	  9.260706	 -1.176299	 -6.718948	 -2.187781	 -5.473516	  1.227749	 13.776804	  0.976414	  2.464113	 48.094109	 -3.374004	  4.821962	-13.019776	  3.374004	 -4.821962	-13.019776	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-26.902224	180.000000	 90.000000	-48.791981	180.000000	 90.000000	  1.443713	 -9.844599	  9.157863	  0.714848	-14.826925	  5.352594	
   452	4.520	 -2.496728	  3.448695	  8.597982	 -1.061621	 -6.779509	 -3.052211	 -4.890947	  1.405279	 14.626816	  0.427239	  3.211310	 46.358181	 -3.779455	  5.098652	-13.161340	  3.779455	 -5.098652	-13.161340	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-27.079817	180.000000	 90.000000	-46.073582	180.000000	 90.000000	  1.412283	 -9.687533	  9.296947	  0.562787	-15.091363	  6.031631	
   453	4.530	 -2.800657	  3.450547	  7.900320	 -0.854587	 -6.846607	 -3.931128	 -4.372879	  1.596660	 15.409289	 -0.237575	  3.817782	 44.379116	 -4.123278	  5.373787	-13.287004	  4.123278	 -5.373787	-13.287004	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-27.317194	-180.000000	 90.000000	-43.236588	180.000000	 90.000000	  1.375180	 -9.598725	  9.385486	  0.430315	-15.390269	  6.611084	
   454	4.540	 -3.172205	  3.462156	  7.189542	 -0.542242	 -6.903848	 -4.803627	 -3.926466	  1.786976	 16.115536	 -1.053658	  4.275282	 42.141251	 -4.422505	  5.631595	-13.351933	  4.422505	 -5.631595	-13.351933	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-27.627636	180.000000	 90.000000	-40.328720	180.000000	 90.000000	  1.333802	 -9.583984	  9.420272	  0.313654	-15.650493	  7.049896	
   455	4.550	 -3.590202	  3.470076	  6.491283	 -0.122718	 -6.935943	 -5.648383	 -3.570900	  1.958489	 16.744797	 -2.039796	  4.572906	 39.651035	 -4.697642	  5.857901	-13.347154	  4.697642	 -5.857901	-13.347154	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-28.021322	180.000000	 90.000000	-37.361267	-180.000000	 90.000000	  1.290655	 -9.640912	  9.404645	  0.211493	-15.783946	  7.323882	
   456	4.560	 -4.031372	  3.468617	  5.818980	  0.375389	 -6.944725	 -6.467637	 -3.319198	  2.105432	 17.274420	 -3.212440	  4.707046	 36.897907	 -4.957135	  6.047635	-13.251769	  4.957135	 -6.047635	-13.251769	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	-28.508398	180.000000	 90.000000	-34.345608	180.000000	 90.000000	  1.249896	 -9.750138	  9.344095	  0.113484	-15.673785	  7.406555	
